event_id,target_login_fraud_flag,fraud_scenario,split_name,ml_score,ml_predicted_flag
E00040639,0,normal_returning_login_and_normal_usage,eval,0.16520695,0
E00036060,1,social_engineering_or_malicious_approval,eval,0.934453,1
E00135432,0,legitimate_first_time_or_infrequent_service_usage,eval,0.09540577,0
E00004394,0,legitimate_travel_or_device_change_login,eval,0.0044341926,0
E00125044,0,normal_returning_login_and_normal_usage,eval,0.15117186,0
E00084793,0,suspicious_downstream_misuse_after_successful_access,eval,0.099377565,0
E00154821,0,legitimate_travel_or_device_change_login,eval,0.0035434158,0
E00083375,0,normal_returning_login_and_normal_usage,eval,0.12936,0
E00058440,0,normal_returning_login_and_normal_usage,eval,0.12646495,0
E00093737,0,normal_returning_login_and_normal_usage,eval,0.07616,0
E00098735,0,normal_returning_login_and_normal_usage,eval,0.15211025,0
E00140554,0,normal_returning_login_and_normal_usage,eval,0.04520771,0
E00085825,0,legitimate_travel_or_device_change_login,eval,0.0035184661,0
E00017664,0,normal_returning_login_and_normal_usage,eval,0.113506675,0
E00066973,0,normal_returning_login_and_normal_usage,eval,0.06367943,0
E00113891,0,normal_returning_login_and_normal_usage,eval,0.0739583,0
E00111216,0,legitimate_travel_or_device_change_login,eval,0.0047168713,0
E00029116,0,normal_returning_login_and_normal_usage,eval,0.12404988,0
E00016530,0,normal_returning_login_and_normal_usage,eval,0.075552575,0
E00129458,0,legitimate_travel_or_device_change_login,eval,0.0023987154,0
E00010892,0,legitimate_travel_or_device_change_login,eval,0.0035081995,0
E00143049,0,normal_returning_login_and_normal_usage,eval,0.09270244,0
E00020901,0,normal_returning_login_and_normal_usage,eval,0.108718134,0
E00029837,0,normal_returning_login_and_normal_usage,eval,0.05154746,0
E00088667,0,normal_returning_login_and_normal_usage,eval,0.14893043,0
E00037510,0,normal_returning_login_and_normal_usage,eval,0.1467176,0
E00052268,0,normal_returning_login_and_normal_usage,eval,0.13572428,0
E00118000,0,normal_returning_login_and_normal_usage,eval,0.052630745,0
E00069608,0,normal_returning_login_and_normal_usage,eval,0.23390985,0
E00024383,0,normal_returning_login_and_normal_usage,eval,0.15465878,0
E00115194,0,normal_returning_login_and_normal_usage,eval,0.030653534,0
E00130200,0,normal_returning_login_and_normal_usage,eval,0.18426846,0
E00000514,0,suspicious_downstream_misuse_after_successful_access,eval,0.11367079,0
E00002890,0,legitimate_travel_or_device_change_login,eval,0.004749487,0
E00074392,0,normal_returning_login_and_normal_usage,eval,0.13445707,0
E00103406,0,normal_returning_login_and_normal_usage,eval,0.07163929,0
E00105723,0,normal_returning_login_and_normal_usage,eval,0.14316651,0
E00082571,0,normal_returning_login_and_normal_usage,eval,0.1533361,0
E00091527,0,normal_returning_login_and_normal_usage,eval,0.15427282,0
E00116868,0,normal_returning_login_and_normal_usage,eval,0.15602393,0
E00013732,0,legitimate_first_time_or_infrequent_service_usage,eval,0.09003742,0
E00079036,0,legitimate_travel_or_device_change_login,eval,0.003381229,0
E00057261,0,normal_returning_login_and_normal_usage,eval,0.14697134,0
E00062577,0,social_engineering_or_malicious_approval,eval,0.9306286,1
E00022254,0,normal_returning_login_and_normal_usage,eval,0.14454165,0
E00142092,0,normal_returning_login_and_normal_usage,eval,0.0981928,0
E00021696,1,social_engineering_or_malicious_approval,eval,0.9405356,1
E00130391,0,normal_returning_login_and_normal_usage,eval,0.17918664,0
E00036488,0,normal_returning_login_and_normal_usage,eval,0.02812535,0
E00124824,0,normal_returning_login_and_normal_usage,eval,0.089941055,0
E00101089,0,normal_returning_login_and_normal_usage,eval,0.12107784,0
E00009197,0,normal_returning_login_and_normal_usage,eval,0.16989613,0
E00008964,1,repeated_attempts_before_success,eval,0.99914193,1
E00012638,1,relinquished_account_access_and_operation,eval,0.047918875,0
E00073187,0,normal_returning_login_and_normal_usage,eval,0.18309478,0
E00058714,0,normal_returning_login_and_normal_usage,eval,0.08988758,0
E00133475,0,normal_returning_login_and_normal_usage,eval,0.22794499,0
E00006993,0,legitimate_travel_or_device_change_login,eval,0.003677354,0
E00141367,0,normal_returning_login_and_normal_usage,eval,0.2661403,0
E00125452,0,normal_returning_login_and_normal_usage,eval,0.0797019,0
E00044342,1,remote_control_or_device_compromise_access,eval,0.99687225,1
E00144158,0,normal_returning_login_and_normal_usage,eval,0.098619975,0
E00084505,0,normal_returning_login_and_normal_usage,eval,0.1412194,0
E00141379,0,normal_returning_login_and_normal_usage,eval,0.14201832,0
E00066534,0,suspicious_downstream_misuse_after_successful_access,eval,0.11620006,0
E00053499,0,normal_returning_login_and_normal_usage,eval,0.10100897,0
E00151339,1,remote_control_or_device_compromise_access,eval,0.9967655,1
E00034158,0,legitimate_first_time_or_infrequent_service_usage,eval,0.086456046,0
E00122383,0,normal_returning_login_and_normal_usage,eval,0.064674586,0
E00073817,0,relinquished_account_access_and_operation,eval,0.091112636,0
E00036664,0,legitimate_first_time_or_infrequent_service_usage,eval,0.07236534,0
E00088570,0,legitimate_travel_or_device_change_login,eval,0.0064275605,0
E00131580,0,normal_returning_login_and_normal_usage,eval,0.14373212,0
E00136019,0,legitimate_travel_or_device_change_login,eval,0.00502565,0
E00085189,1,social_engineering_or_malicious_approval,eval,0.87224644,1
E00005772,0,normal_returning_login_and_normal_usage,eval,0.08533427,0
E00009600,0,legitimate_travel_or_device_change_login,eval,0.005266145,0
E00147456,0,normal_returning_login_and_normal_usage,eval,0.07638403,0
E00070965,0,normal_returning_login_and_normal_usage,eval,0.13159613,0
E00088261,0,normal_returning_login_and_normal_usage,eval,0.15270375,0
E00057152,0,normal_returning_login_and_normal_usage,eval,0.16584425,0
E00154871,0,legitimate_first_time_or_infrequent_service_usage,eval,0.093499936,0
E00036702,0,normal_returning_login_and_normal_usage,eval,0.1142009,0
E00064085,0,normal_returning_login_and_normal_usage,eval,0.16125612,0
E00092998,1,relinquished_account_access_and_operation,eval,0.11978788,0
E00145732,0,normal_returning_login_and_normal_usage,eval,0.07402748,0
E00057217,0,legitimate_first_time_or_infrequent_service_usage,eval,0.116484374,0
E00113463,0,normal_returning_login_and_normal_usage,eval,0.2360615,0
E00139744,0,normal_returning_login_and_normal_usage,eval,0.076993585,0
E00152434,0,normal_returning_login_and_normal_usage,eval,0.17423195,0
E00020760,0,normal_returning_login_and_normal_usage,eval,0.13587125,0
E00008579,0,legitimate_travel_or_device_change_login,eval,0.00524719,0
E00115150,0,normal_returning_login_and_normal_usage,eval,0.050169993,0
E00021373,0,normal_returning_login_and_normal_usage,eval,0.11159319,0
E00038634,0,normal_returning_login_and_normal_usage,eval,0.093135305,0
E00027807,0,normal_returning_login_and_normal_usage,eval,0.07393395,0
E00041039,0,normal_returning_login_and_normal_usage,eval,0.10340303,0
E00075507,0,normal_returning_login_and_normal_usage,eval,0.17345625,0
E00107640,0,normal_returning_login_and_normal_usage,eval,0.19242643,0
E00126966,0,legitimate_travel_or_device_change_login,eval,0.0043502213,0
E00074318,0,legitimate_travel_or_device_change_login,eval,0.0024762894,0
E00040930,1,remote_control_or_device_compromise_access,eval,0.99703,1
E00069538,0,normal_returning_login_and_normal_usage,eval,0.15410031,0
E00124251,0,normal_returning_login_and_normal_usage,eval,0.1719519,0
E00028091,0,legitimate_travel_or_device_change_login,eval,0.004860413,0
E00067089,0,normal_returning_login_and_normal_usage,eval,0.19688618,0
E00120389,0,normal_returning_login_and_normal_usage,eval,0.17288795,0
E00062874,0,normal_returning_login_and_normal_usage,eval,0.12858813,0
E00071232,0,normal_returning_login_and_normal_usage,eval,0.12417989,0
E00002787,0,normal_returning_login_and_normal_usage,eval,0.03318123,0
E00117049,0,legitimate_travel_or_device_change_login,eval,0.0057374695,0
E00047694,0,normal_returning_login_and_normal_usage,eval,0.12682153,0
E00124679,0,normal_returning_login_and_normal_usage,eval,0.1397337,0
E00069568,0,legitimate_first_time_or_infrequent_service_usage,eval,0.10445145,0
E00099292,0,normal_returning_login_and_normal_usage,eval,0.19456886,0
E00079517,0,normal_returning_login_and_normal_usage,eval,0.18084006,0
E00060728,0,normal_returning_login_and_normal_usage,eval,0.10558778,0
E00144874,0,normal_returning_login_and_normal_usage,eval,0.09872884,0
E00116237,0,normal_returning_login_and_normal_usage,eval,0.08429572,0
E00152683,0,normal_returning_login_and_normal_usage,eval,0.112752676,0
E00043067,0,normal_returning_login_and_normal_usage,eval,0.3440293,0
E00090798,0,relinquished_account_access_and_operation,eval,0.10286399,0
E00124459,0,normal_returning_login_and_normal_usage,eval,0.10113196,0
E00138283,0,normal_returning_login_and_normal_usage,eval,0.059075903,0
E00019442,0,normal_returning_login_and_normal_usage,eval,0.06906306,0
E00151937,0,normal_returning_login_and_normal_usage,eval,0.17080161,0
E00016833,0,normal_returning_login_and_normal_usage,eval,0.10321901,0
E00021842,0,suspicious_downstream_misuse_after_successful_access,eval,0.10270731,0
E00143395,0,normal_returning_login_and_normal_usage,eval,0.10448618,0
E00017658,0,normal_returning_login_and_normal_usage,eval,0.12982439,0
E00091861,0,legitimate_first_time_or_infrequent_service_usage,eval,0.11933067,0
E00082978,1,repeated_attempts_before_success,eval,0.9992601,1
E00139729,0,normal_returning_login_and_normal_usage,eval,0.16705151,0
E00099637,0,normal_returning_login_and_normal_usage,eval,0.15239498,0
E00095894,1,social_engineering_or_malicious_approval,eval,0.94633126,1
E00047885,0,normal_returning_login_and_normal_usage,eval,0.100887075,0
E00133760,0,normal_returning_login_and_normal_usage,eval,0.08512321,0
E00012434,1,repeated_attempts_before_success,eval,0.998823,1
E00013010,0,normal_returning_login_and_normal_usage,eval,0.095191926,0
E00083963,1,social_engineering_or_malicious_approval,eval,0.9308071,1
E00054461,1,relinquished_account_access_and_operation,eval,0.13590667,0
E00057797,0,normal_returning_login_and_normal_usage,eval,0.10131192,0
E00145187,1,remote_control_or_device_compromise_access,eval,0.9964108,1
E00092937,0,normal_returning_login_and_normal_usage,eval,0.10671543,0
E00024357,0,legitimate_first_time_or_infrequent_service_usage,eval,0.086546004,0
E00012450,0,normal_returning_login_and_normal_usage,eval,0.08502473,0
E00035432,0,normal_returning_login_and_normal_usage,eval,0.13034244,0
E00116559,0,normal_returning_login_and_normal_usage,eval,0.084835425,0
E00087247,0,normal_returning_login_and_normal_usage,eval,0.13064937,0
E00008785,0,normal_returning_login_and_normal_usage,eval,0.10321572,0
E00152248,1,repeated_attempts_before_success,eval,0.9993261,1
E00022286,0,normal_returning_login_and_normal_usage,eval,0.0733346,0
E00065875,0,normal_returning_login_and_normal_usage,eval,0.16050771,0
E00060054,1,repeated_attempts_before_success,eval,0.99916387,1
E00051747,0,relinquished_account_access_and_operation,eval,0.0617923,0
E00087094,0,normal_returning_login_and_normal_usage,eval,0.14442234,0
E00080178,0,social_engineering_or_malicious_approval,eval,0.94202304,1
E00052817,0,normal_returning_login_and_normal_usage,eval,0.11984991,0
E00036767,0,legitimate_travel_or_device_change_login,eval,0.0025336335,0
E00090070,0,normal_returning_login_and_normal_usage,eval,0.1624505,0
E00120894,0,legitimate_travel_or_device_change_login,eval,0.0062625683,0
E00117805,0,normal_returning_login_and_normal_usage,eval,0.10959982,0
E00067894,1,remote_control_or_device_compromise_access,eval,0.9966731,1
E00109599,0,normal_returning_login_and_normal_usage,eval,0.06093552,0
E00012007,0,normal_returning_login_and_normal_usage,eval,0.097454794,0
E00092683,0,normal_returning_login_and_normal_usage,eval,0.053819876,0
E00114095,0,legitimate_travel_or_device_change_login,eval,0.0037806882,0
E00065189,0,normal_returning_login_and_normal_usage,eval,0.10435428,0
E00008760,1,remote_control_or_device_compromise_access,eval,0.9979151,1
E00007436,0,suspicious_downstream_misuse_after_successful_access,eval,0.09916513,0
E00050317,0,normal_returning_login_and_normal_usage,eval,0.11574503,0
E00020123,0,legitimate_first_time_or_infrequent_service_usage,eval,0.07128437,0
E00135029,0,normal_returning_login_and_normal_usage,eval,0.112392865,0
E00026920,0,normal_returning_login_and_normal_usage,eval,0.091865405,0
E00151374,0,relinquished_account_access_and_operation,eval,0.08202599,0
E00121817,0,legitimate_travel_or_device_change_login,eval,0.0047368747,0
E00000275,0,normal_returning_login_and_normal_usage,eval,0.111089736,0
E00132746,0,legitimate_travel_or_device_change_login,eval,0.004844152,0
E00058551,1,remote_control_or_device_compromise_access,eval,0.996358,1
E00061981,0,social_engineering_or_malicious_approval,eval,0.929366,1
E00063759,0,normal_returning_login_and_normal_usage,eval,0.11980036,0
E00109569,0,normal_returning_login_and_normal_usage,eval,0.112378776,0
E00103323,0,normal_returning_login_and_normal_usage,eval,0.08274326,0
E00059723,0,normal_returning_login_and_normal_usage,eval,0.07384869,0
E00024011,0,normal_returning_login_and_normal_usage,eval,0.0623595,0
E00119111,0,normal_returning_login_and_normal_usage,eval,0.12580898,0
E00090002,0,normal_returning_login_and_normal_usage,eval,0.16314165,0
E00143501,0,normal_returning_login_and_normal_usage,eval,0.15449741,0
E00015675,0,social_engineering_or_malicious_approval,eval,0.9166051,1
E00055022,0,normal_returning_login_and_normal_usage,eval,0.12631729,0
E00075659,0,normal_returning_login_and_normal_usage,eval,0.09782478,0
E00042822,0,normal_returning_login_and_normal_usage,eval,0.10441773,0
E00055446,1,remote_control_or_device_compromise_access,eval,0.99502075,1
E00045270,0,normal_returning_login_and_normal_usage,eval,0.09886098,0
E00011642,0,normal_returning_login_and_normal_usage,eval,0.08476694,0
E00055077,0,normal_returning_login_and_normal_usage,eval,0.064841494,0
E00141828,0,normal_returning_login_and_normal_usage,eval,0.09464312,0
E00149585,0,normal_returning_login_and_normal_usage,eval,0.10535432,0
E00003976,0,normal_returning_login_and_normal_usage,eval,0.08499708,0
E00045143,0,normal_returning_login_and_normal_usage,eval,0.07835733,0
E00153308,0,suspicious_downstream_misuse_after_successful_access,eval,0.11132933,0
E00153710,0,normal_returning_login_and_normal_usage,eval,0.13745882,0
E00040788,0,normal_returning_login_and_normal_usage,eval,0.10002734,0
E00099008,0,legitimate_travel_or_device_change_login,eval,0.0007627473,0
E00111288,0,legitimate_first_time_or_infrequent_service_usage,eval,0.07871364,0
E00030788,1,social_engineering_or_malicious_approval,eval,0.9289659,1
E00110967,0,normal_returning_login_and_normal_usage,eval,0.13220495,0
E00062773,0,normal_returning_login_and_normal_usage,eval,0.08115169,0
E00013288,0,legitimate_travel_or_device_change_login,eval,0.0034118723,0
E00016916,0,normal_returning_login_and_normal_usage,eval,0.10853361,0
E00123092,0,normal_returning_login_and_normal_usage,eval,0.08432644,0
E00104740,0,normal_returning_login_and_normal_usage,eval,0.07471451,0
E00007727,0,legitimate_first_time_or_infrequent_service_usage,eval,0.083280005,0
E00152284,1,social_engineering_or_malicious_approval,eval,0.947293,1
E00062185,0,normal_returning_login_and_normal_usage,eval,0.09711949,0
E00080036,0,legitimate_first_time_or_infrequent_service_usage,eval,0.115776904,0
E00153835,0,legitimate_travel_or_device_change_login,eval,0.0038736518,0
E00122375,1,relinquished_account_access_and_operation,eval,0.026299668,0
E00033257,0,legitimate_first_time_or_infrequent_service_usage,eval,0.045655098,0
E00108489,0,social_engineering_or_malicious_approval,eval,0.9257022,1
E00045038,0,normal_returning_login_and_normal_usage,eval,0.115538284,0
E00033068,0,normal_returning_login_and_normal_usage,eval,0.07627009,0
E00017361,0,normal_returning_login_and_normal_usage,eval,0.11243741,0
E00022580,0,normal_returning_login_and_normal_usage,eval,0.08785078,0
E00085858,0,normal_returning_login_and_normal_usage,eval,0.066618465,0
E00060790,0,social_engineering_or_malicious_approval,eval,0.93445605,1
E00023945,0,normal_returning_login_and_normal_usage,eval,0.14156808,0
E00054809,0,social_engineering_or_malicious_approval,eval,0.9257544,1
E00019296,1,remote_control_or_device_compromise_access,eval,0.9975858,1
E00144003,0,normal_returning_login_and_normal_usage,eval,0.12903892,0
E00090561,0,normal_returning_login_and_normal_usage,eval,0.06554894,0
E00085848,0,normal_returning_login_and_normal_usage,eval,0.1349029,0
E00051771,0,normal_returning_login_and_normal_usage,eval,0.17292675,0
E00087371,0,legitimate_first_time_or_infrequent_service_usage,eval,0.1034585,0
E00116454,0,legitimate_first_time_or_infrequent_service_usage,eval,0.15595198,0
E00017140,0,normal_returning_login_and_normal_usage,eval,0.106199615,0
E00098383,0,social_engineering_or_malicious_approval,eval,0.9183046,1
E00078499,1,remote_control_or_device_compromise_access,eval,0.99661154,1
E00090316,0,normal_returning_login_and_normal_usage,eval,0.1557161,0
E00032631,0,social_engineering_or_malicious_approval,eval,0.9291174,1
E00010624,1,social_engineering_or_malicious_approval,eval,0.946366,1
E00001784,0,normal_returning_login_and_normal_usage,eval,0.12902382,0
E00128754,0,normal_returning_login_and_normal_usage,eval,0.053182118,0
E00098674,0,legitimate_first_time_or_infrequent_service_usage,eval,0.12167295,0
E00112864,0,legitimate_first_time_or_infrequent_service_usage,eval,0.06997107,0
E00051682,0,relinquished_account_access_and_operation,eval,0.19831882,0
E00033998,1,social_engineering_or_malicious_approval,eval,0.92469656,1
E00110626,0,normal_returning_login_and_normal_usage,eval,0.15028426,0
E00135244,0,normal_returning_login_and_normal_usage,eval,0.12310663,0
E00063774,0,normal_returning_login_and_normal_usage,eval,0.048311606,0
E00058728,0,normal_returning_login_and_normal_usage,eval,0.11338708,0
E00062467,0,relinquished_account_access_and_operation,eval,0.061932847,0
E00106003,0,normal_returning_login_and_normal_usage,eval,0.083276615,0
E00019418,0,normal_returning_login_and_normal_usage,eval,0.14574483,0
E00056127,0,normal_returning_login_and_normal_usage,eval,0.25825974,0
E00026938,0,normal_returning_login_and_normal_usage,eval,0.087300636,0
E00033980,0,normal_returning_login_and_normal_usage,eval,0.07876945,0
E00013602,0,normal_returning_login_and_normal_usage,eval,0.0567577,0
E00133381,0,normal_returning_login_and_normal_usage,eval,0.0576721,0
E00106550,0,normal_returning_login_and_normal_usage,eval,0.035677273,0
E00088157,0,legitimate_travel_or_device_change_login,eval,0.0034353994,0
E00148968,1,repeated_attempts_before_success,eval,0.9991222,1
E00155110,0,normal_returning_login_and_normal_usage,eval,0.16398491,0
E00021014,0,normal_returning_login_and_normal_usage,eval,0.100829504,0
E00009722,0,normal_returning_login_and_normal_usage,eval,0.078591555,0
E00052402,0,legitimate_first_time_or_infrequent_service_usage,eval,0.08129516,0
E00121374,0,normal_returning_login_and_normal_usage,eval,0.1774181,0
E00051795,0,normal_returning_login_and_normal_usage,eval,0.1145845,0
E00011517,0,normal_returning_login_and_normal_usage,eval,0.11368139,0
E00024400,0,legitimate_first_time_or_infrequent_service_usage,eval,0.117727,0
E00066857,0,normal_returning_login_and_normal_usage,eval,0.17533426,0
E00102182,0,normal_returning_login_and_normal_usage,eval,0.18152761,0
E00019641,0,normal_returning_login_and_normal_usage,eval,0.082021244,0
E00059565,0,legitimate_first_time_or_infrequent_service_usage,eval,0.14020686,0
E00042453,0,normal_returning_login_and_normal_usage,eval,0.11941484,0
E00027534,0,normal_returning_login_and_normal_usage,eval,0.10322417,0
E00109740,1,relinquished_account_access_and_operation,eval,0.077031456,0
E00151944,0,normal_returning_login_and_normal_usage,eval,0.13276583,0
E00074714,0,normal_returning_login_and_normal_usage,eval,0.07052769,0
E00068712,0,normal_returning_login_and_normal_usage,eval,0.066559486,0
E00112900,0,normal_returning_login_and_normal_usage,eval,0.1269011,0
E00121934,0,suspicious_downstream_misuse_after_successful_access,eval,0.17140338,0
E00110836,0,normal_returning_login_and_normal_usage,eval,0.17037395,0
E00000966,0,normal_returning_login_and_normal_usage,eval,0.08803245,0
E00107493,0,normal_returning_login_and_normal_usage,eval,0.10203129,0
E00051039,1,remote_control_or_device_compromise_access,eval,0.9971727,1
E00147562,0,normal_returning_login_and_normal_usage,eval,0.1171737,0
E00148712,0,normal_returning_login_and_normal_usage,eval,0.19676302,0
E00119287,0,normal_returning_login_and_normal_usage,eval,0.13711978,0
E00144139,0,normal_returning_login_and_normal_usage,eval,0.058005374,0
E00050180,0,relinquished_account_access_and_operation,eval,0.12843817,0
E00150435,0,relinquished_account_access_and_operation,eval,0.16420758,0
E00056549,1,remote_control_or_device_compromise_access,eval,0.9974349,1
E00155271,0,normal_returning_login_and_normal_usage,eval,0.07333805,0
E00011153,0,normal_returning_login_and_normal_usage,eval,0.19024329,0
E00073980,0,normal_returning_login_and_normal_usage,eval,0.03709988,0
E00006632,0,legitimate_travel_or_device_change_login,eval,0.005049071,0
E00087852,0,normal_returning_login_and_normal_usage,eval,0.19256736,0
E00143226,0,normal_returning_login_and_normal_usage,eval,0.11322243,0
E00146403,0,normal_returning_login_and_normal_usage,eval,0.098645665,0
E00077519,1,social_engineering_or_malicious_approval,eval,0.9351037,1
E00143463,0,normal_returning_login_and_normal_usage,eval,0.10099499,0
E00101704,0,social_engineering_or_malicious_approval,eval,0.93457407,1
E00013514,0,normal_returning_login_and_normal_usage,eval,0.10028863,0
E00142709,0,normal_returning_login_and_normal_usage,eval,0.07792459,0
E00060135,0,normal_returning_login_and_normal_usage,eval,0.07507967,0
E00098185,0,normal_returning_login_and_normal_usage,eval,0.21113047,0
E00094833,0,social_engineering_or_malicious_approval,eval,0.92919606,1
E00131330,0,normal_returning_login_and_normal_usage,eval,0.102900475,0
E00064133,0,legitimate_travel_or_device_change_login,eval,0.0022767996,0
E00081878,0,normal_returning_login_and_normal_usage,eval,0.1775059,0
E00101965,0,normal_returning_login_and_normal_usage,eval,0.12648532,0
E00009368,0,suspicious_downstream_misuse_after_successful_access,eval,0.059193626,0
E00051121,0,normal_returning_login_and_normal_usage,eval,0.20130707,0
E00129836,0,legitimate_travel_or_device_change_login,eval,0.005912198,0
E00121583,0,legitimate_travel_or_device_change_login,eval,0.0050071217,0
E00070969,1,remote_control_or_device_compromise_access,eval,0.99753475,1
E00124185,0,legitimate_travel_or_device_change_login,eval,0.0031020923,0
E00025948,0,suspicious_downstream_misuse_after_successful_access,eval,0.17392467,0
E00152961,1,social_engineering_or_malicious_approval,eval,0.9555416,1
E00007473,0,legitimate_travel_or_device_change_login,eval,0.00262537,0
E00002114,1,social_engineering_or_malicious_approval,eval,0.91070783,1
E00053612,0,legitimate_first_time_or_infrequent_service_usage,eval,0.19082195,0
E00079466,1,repeated_attempts_before_success,eval,0.999049,1
E00040376,0,normal_returning_login_and_normal_usage,eval,0.051491253,0
E00109487,0,normal_returning_login_and_normal_usage,eval,0.043372583,0
E00009362,0,normal_returning_login_and_normal_usage,eval,0.094635226,0
E00016408,0,normal_returning_login_and_normal_usage,eval,0.10577972,0
E00148025,0,normal_returning_login_and_normal_usage,eval,0.105608515,0
E00056590,0,normal_returning_login_and_normal_usage,eval,0.13241488,0
E00132013,0,normal_returning_login_and_normal_usage,eval,0.054527033,0
E00130237,0,legitimate_travel_or_device_change_login,eval,0.00581622,0
E00106508,0,normal_returning_login_and_normal_usage,eval,0.07709814,0
E00130601,0,social_engineering_or_malicious_approval,eval,0.9405223,1
E00145348,0,normal_returning_login_and_normal_usage,eval,0.11704597,0
E00125505,0,normal_returning_login_and_normal_usage,eval,0.0874651,0
E00014975,0,normal_returning_login_and_normal_usage,eval,0.14274415,0
E00104135,0,normal_returning_login_and_normal_usage,eval,0.111102045,0
E00088519,0,legitimate_first_time_or_infrequent_service_usage,eval,0.10064454,0
E00055836,0,normal_returning_login_and_normal_usage,eval,0.11196766,0
E00108982,0,normal_returning_login_and_normal_usage,eval,0.09884069,0
E00121324,0,normal_returning_login_and_normal_usage,eval,0.22529466,0
E00106015,0,legitimate_travel_or_device_change_login,eval,0.005335244,0
E00014618,1,social_engineering_or_malicious_approval,eval,0.93808466,1
E00149476,0,normal_returning_login_and_normal_usage,eval,0.06592311,0
E00049603,0,normal_returning_login_and_normal_usage,eval,0.17090426,0
E00122739,1,repeated_attempts_before_success,eval,0.9993648,1
E00045577,0,normal_returning_login_and_normal_usage,eval,0.15347473,0
E00091621,0,normal_returning_login_and_normal_usage,eval,0.115147986,0
E00069220,0,suspicious_downstream_misuse_after_successful_access,eval,0.1878198,0
E00010170,0,normal_returning_login_and_normal_usage,eval,0.09143735,0
E00053670,0,normal_returning_login_and_normal_usage,eval,0.073881716,0
E00041954,0,normal_returning_login_and_normal_usage,eval,0.1007319,0
E00145723,1,relinquished_account_access_and_operation,eval,0.10705722,0
E00116537,1,remote_control_or_device_compromise_access,eval,0.99666625,1
E00039199,0,normal_returning_login_and_normal_usage,eval,0.13075301,0
E00103764,0,normal_returning_login_and_normal_usage,eval,0.10384238,0
E00011740,0,normal_returning_login_and_normal_usage,eval,0.11640752,0
E00061633,0,normal_returning_login_and_normal_usage,eval,0.121191345,0
E00067419,0,social_engineering_or_malicious_approval,eval,0.9469496,1
E00069429,0,legitimate_first_time_or_infrequent_service_usage,eval,0.123365425,0
E00154554,0,normal_returning_login_and_normal_usage,eval,0.08796859,0
E00081826,0,legitimate_travel_or_device_change_login,eval,0.0045542717,0
E00149772,0,normal_returning_login_and_normal_usage,eval,0.09251034,0
E00128884,0,normal_returning_login_and_normal_usage,eval,0.06919322,0
E00033054,0,normal_returning_login_and_normal_usage,eval,0.12106803,0
E00012914,1,social_engineering_or_malicious_approval,eval,0.93614376,1
E00010275,0,legitimate_first_time_or_infrequent_service_usage,eval,0.10367719,0
E00118326,0,normal_returning_login_and_normal_usage,eval,0.17770624,0
E00108513,0,normal_returning_login_and_normal_usage,eval,0.19579773,0
E00051642,1,repeated_attempts_before_success,eval,0.999188,1
E00143233,0,suspicious_downstream_misuse_after_successful_access,eval,0.10161793,0
E00079502,0,normal_returning_login_and_normal_usage,eval,0.12939622,0
E00136605,0,normal_returning_login_and_normal_usage,eval,0.074372776,0
E00020942,0,normal_returning_login_and_normal_usage,eval,0.13733809,0
E00096475,0,normal_returning_login_and_normal_usage,eval,0.08187445,0
E00078795,0,legitimate_first_time_or_infrequent_service_usage,eval,0.10836308,0
E00094226,0,normal_returning_login_and_normal_usage,eval,0.2138379,0
E00021232,0,normal_returning_login_and_normal_usage,eval,0.102098025,0
E00079619,1,social_engineering_or_malicious_approval,eval,0.96620566,1
E00134528,0,social_engineering_or_malicious_approval,eval,0.9347175,1
E00016068,0,normal_returning_login_and_normal_usage,eval,0.098937124,0
E00142110,0,normal_returning_login_and_normal_usage,eval,0.082204625,0
E00074417,0,social_engineering_or_malicious_approval,eval,0.95402044,1
E00036941,0,normal_returning_login_and_normal_usage,eval,0.13728549,0
E00040161,0,normal_returning_login_and_normal_usage,eval,0.07493619,0
E00132930,0,normal_returning_login_and_normal_usage,eval,0.08224262,0
E00081569,0,normal_returning_login_and_normal_usage,eval,0.065685995,0
E00015770,0,normal_returning_login_and_normal_usage,eval,0.036778055,0
E00106261,0,normal_returning_login_and_normal_usage,eval,0.14530565,0
E00079565,0,normal_returning_login_and_normal_usage,eval,0.1613485,0
E00007189,0,social_engineering_or_malicious_approval,eval,0.94199294,1
E00009086,0,normal_returning_login_and_normal_usage,eval,0.08125516,0
E00150290,0,legitimate_travel_or_device_change_login,eval,0.0037801042,0
E00075685,0,normal_returning_login_and_normal_usage,eval,0.07674711,0
E00118884,1,remote_control_or_device_compromise_access,eval,0.9963877,1
E00104153,0,normal_returning_login_and_normal_usage,eval,0.08441342,0
E00009466,0,normal_returning_login_and_normal_usage,eval,0.10993293,0
E00041374,0,normal_returning_login_and_normal_usage,eval,0.10564064,0
E00035801,0,normal_returning_login_and_normal_usage,eval,0.18473372,0
E00053799,0,normal_returning_login_and_normal_usage,eval,0.035588257,0
E00033614,0,normal_returning_login_and_normal_usage,eval,0.09487048,0
E00006610,0,suspicious_downstream_misuse_after_successful_access,eval,0.12781115,0
E00003766,0,normal_returning_login_and_normal_usage,eval,0.10694593,0
E00001227,0,normal_returning_login_and_normal_usage,eval,0.051132258,0
E00029609,1,remote_control_or_device_compromise_access,eval,0.99733055,1
E00118915,0,normal_returning_login_and_normal_usage,eval,0.016312506,0
E00136222,1,remote_control_or_device_compromise_access,eval,0.9959396,1
