device_id,device_first_seen_at,os_type,os_version,app_version,biometric_capable_flag,device_status,rooted_or_compromised_flag,emulator_flag
D004569,2025-10-02 22:09:00,ios,17,12.1.0,True,active,False,False
D004570,2025-12-29 08:12:00,android,17,12.1.0,True,active,False,False
D004571,2024-07-07 19:29:00,android,17,12.3.2,True,active,False,False
D004572,2024-09-05 00:16:00,ios,17,12.1.0,True,active,False,False
D004573,2026-04-10 15:55:00,ios,14,12.3.2,True,active,False,False
D004574,2025-07-25 01:55:00,ios,17,13.0.1,True,replaced,False,False
D004575,2025-06-29 03:21:00,android,15,13.0.1,True,flagged,False,False
D004576,2025-02-20 17:24:00,ios,17,13.0.1,False,active,False,False
D004577,2025-07-14 11:42:00,android,17.4,12.3.2,True,active,False,False
D004578,2023-01-29 06:14:00,android,15,13.0.1,True,active,False,False
D004579,2023-12-20 08:19:00,ios,17,12.3.2,True,active,False,False
D004580,2024-02-23 17:47:00,android,17.4,12.3.2,True,active,False,False
D004581,2025-06-24 12:36:00,ios,17,12.3.2,True,active,False,False
D004582,2024-06-20 08:41:00,android,14,13.0.1,True,active,False,False
D004583,2025-03-03 17:35:00,android,14,13.0.1,True,active,False,False
D004584,2024-10-02 10:02:00,android,17,12.3.2,True,active,False,False
D004585,2025-01-17 05:23:00,android,14,12.3.2,True,active,False,False
D004586,2023-03-08 03:53:00,android,17,13.0.1,False,active,False,False
D004587,2023-11-03 21:32:00,ios,14,12.3.2,True,active,False,False
D004588,2023-09-30 14:29:00,android,16,12.3.2,True,active,False,False
D004589,2025-01-06 12:47:00,android,17,12.1.0,True,active,False,False
D004590,2025-06-14 01:17:00,ios,17,13.0.1,True,active,False,False
D004591,2025-04-03 11:35:00,android,17,13.0.1,True,active,False,False
D004592,2024-02-06 19:20:00,android,17,12.1.0,True,active,False,False
D004593,2023-06-07 12:47:00,android,15,13.0.1,True,active,False,False
D004594,2025-07-08 02:41:00,ios,15,12.3.2,True,replaced,False,False
D004595,2023-11-03 21:29:00,android,14,12.1.0,True,active,False,False
D004596,2026-02-21 12:42:00,ios,17.4,12.3.2,True,active,False,False
D004597,2023-10-26 09:03:00,android,17,13.0.1,True,active,False,False
D004598,2025-10-19 12:34:00,ios,15,12.1.0,True,active,False,False
D004599,2023-04-06 21:26:00,ios,15,12.1.0,False,replaced,False,False
D004600,2023-03-06 11:44:00,android,17,13.0.1,True,active,False,False
D004601,2024-03-20 03:57:00,ios,17,13.0.1,True,active,False,False
D004602,2025-09-19 02:53:00,android,17,12.1.0,True,active,False,False
D004603,2024-01-20 00:08:00,ios,15,12.1.0,True,active,False,False
D004604,2024-04-13 21:34:00,ios,16,12.3.2,True,active,False,False
D004605,2023-04-15 13:06:00,android,17,12.1.0,True,active,False,False
D004606,2025-01-07 23:24:00,android,17,13.0.1,True,active,False,False
D004607,2024-07-14 05:54:00,ios,15,12.3.2,False,flagged,False,False
D004608,2025-08-05 03:25:00,ios,14,13.0.1,True,flagged,False,False
D004609,2025-01-22 21:24:00,ios,15,12.3.2,True,active,False,False
D004610,2025-06-01 03:28:00,ios,14,12.1.0,True,active,False,False
D004611,2023-04-17 10:23:00,ios,17.4,12.1.0,True,active,False,False
D004612,2025-11-21 20:42:00,android,15,12.1.0,True,active,False,False
D004613,2025-12-23 08:22:00,ios,15,12.1.0,True,active,False,False
D004614,2025-04-08 21:21:00,android,15,12.1.0,False,active,False,False
D004615,2024-05-08 14:55:00,android,17.4,12.3.2,True,active,False,False
D004616,2023-01-27 20:25:00,android,15,12.1.0,True,active,False,False
D004617,2023-07-27 20:05:00,android,15,12.3.2,False,active,False,True
D004618,2025-12-03 09:57:00,android,17.4,12.1.0,True,active,False,False
D004619,2023-07-26 10:46:00,ios,14,12.3.2,True,active,False,False
D004620,2024-09-29 17:08:00,ios,15,12.3.2,True,active,False,False
D004621,2025-03-22 09:02:00,android,14,12.3.2,True,active,False,False
D004622,2023-05-12 20:28:00,ios,17.4,12.3.2,True,active,False,False
D004623,2026-03-04 00:02:00,android,15,12.1.0,True,active,False,False
D004624,2024-11-10 10:23:00,android,17,13.0.1,True,active,False,False
D004625,2023-04-27 17:05:00,android,17,12.1.0,True,active,False,False
D004626,2026-01-03 20:16:00,android,17,12.3.2,True,active,False,False
D004627,2024-04-01 00:33:00,ios,17.4,12.3.2,False,active,False,False
D004628,2025-07-30 08:07:00,ios,17.4,12.3.2,True,active,False,False
D004629,2024-06-15 23:44:00,ios,17.4,12.1.0,False,active,False,False
D004630,2025-06-09 17:20:00,android,15,12.3.2,True,active,False,False
D004631,2024-06-10 07:27:00,android,17.4,12.1.0,True,inactive,False,False
D004632,2024-01-05 03:43:00,ios,14,12.3.2,True,replaced,False,False
D004633,2025-02-05 18:17:00,ios,14,12.3.2,True,active,False,False
D004634,2025-04-07 01:47:00,android,14,13.0.1,True,active,False,False
D004635,2024-04-27 13:40:00,android,14,12.3.2,True,active,False,False
D004636,2023-10-23 08:49:00,ios,17.4,12.3.2,True,active,False,False
D004637,2023-03-26 22:29:00,ios,14,13.0.1,False,active,False,False
D004638,2025-09-19 07:05:00,ios,16,12.1.0,True,active,False,False
D004639,2024-12-18 04:58:00,android,15,12.1.0,True,active,False,False
D004640,2026-01-05 03:09:00,ios,14,13.0.1,True,inactive,False,False
D004641,2024-01-24 19:03:00,ios,14,12.1.0,True,active,False,False
D004642,2025-02-02 10:41:00,android,17,12.3.2,True,active,False,False
D004643,2025-07-23 08:26:00,ios,15,12.3.2,True,active,False,False
D004644,2023-12-07 05:48:00,ios,17,13.0.1,False,active,False,False
D004645,2024-03-13 14:36:00,ios,16,12.1.0,True,active,False,False
D004646,2023-07-23 21:29:00,android,17,12.1.0,False,active,False,False
D004647,2023-01-24 06:21:00,android,16,12.3.2,True,active,False,False
D004648,2023-08-02 03:49:00,android,17.4,13.0.1,True,active,True,False
D004649,2023-08-16 10:35:00,android,17.4,12.1.0,True,active,False,False
D004650,2023-06-02 00:14:00,ios,15,12.1.0,True,active,False,False
D004651,2023-04-27 18:18:00,ios,17,13.0.1,True,active,False,False
D004652,2024-11-03 03:40:00,ios,17.4,13.0.1,False,active,False,False
D004653,2024-08-09 01:47:00,android,16,13.0.1,True,active,False,False
D004654,2025-03-23 17:24:00,ios,17,13.0.1,True,active,False,False
D004655,2024-05-31 04:19:00,android,17,12.3.2,True,inactive,False,False
D004656,2024-03-29 17:43:00,ios,17,13.0.1,True,active,False,False
D004657,2025-06-29 23:44:00,ios,17.4,13.0.1,True,active,False,False
D004658,2023-06-01 17:35:00,android,15,13.0.1,True,active,False,False
D004659,2023-04-17 09:17:00,android,17.4,13.0.1,True,inactive,False,False
D004660,2023-11-23 23:57:00,ios,17.4,12.3.2,True,flagged,False,False
D004661,2023-10-18 19:22:00,ios,14,13.0.1,True,active,False,False
D004662,2026-03-02 11:41:00,ios,14,12.3.2,False,active,False,False
D004663,2025-08-08 22:17:00,android,14,12.3.2,False,active,False,False
D004664,2024-07-22 11:42:00,android,16,12.3.2,True,active,False,False
D004665,2024-10-22 08:22:00,android,15,12.3.2,False,active,False,False
D004666,2025-02-22 08:31:00,android,14,12.1.0,True,active,False,False
D004667,2026-01-14 18:06:00,android,16,12.3.2,True,active,False,True
D004668,2024-11-20 09:49:00,ios,17.4,12.1.0,True,active,False,False
D004669,2024-08-14 12:46:00,android,14,13.0.1,True,active,False,False
D004670,2025-10-15 02:23:00,android,17,12.3.2,True,active,False,False
D004671,2024-02-10 04:19:00,android,16,12.3.2,True,active,False,False
D004672,2024-03-17 03:30:00,ios,16,12.3.2,True,active,False,False
D004673,2023-06-28 08:39:00,ios,14,12.3.2,False,active,False,False
D004674,2025-04-29 12:48:00,android,17.4,13.0.1,False,active,False,False
D004675,2024-07-25 12:40:00,ios,16,12.1.0,True,active,False,False
D004676,2024-04-09 15:06:00,ios,14,13.0.1,True,inactive,False,False
D004677,2023-10-08 17:52:00,android,17.4,13.0.1,True,active,False,False
D004678,2026-02-25 18:27:00,android,16,13.0.1,False,active,False,False
D004679,2024-08-08 16:52:00,ios,15,13.0.1,True,active,False,False
D004680,2023-08-13 04:16:00,ios,17.4,12.3.2,True,active,False,False
D004681,2024-12-03 02:20:00,ios,14,12.3.2,True,active,False,False
D004682,2024-10-08 07:59:00,android,14,13.0.1,True,active,False,False
D004683,2023-02-16 23:01:00,android,14,12.3.2,True,inactive,False,False
D004684,2025-06-20 12:47:00,android,16,13.0.1,True,replaced,False,False
D004685,2023-10-20 20:23:00,ios,16,12.3.2,True,active,False,False
D004686,2023-03-01 09:13:00,ios,14,13.0.1,True,active,False,False
D004687,2024-05-28 18:51:00,android,17.4,13.0.1,False,active,False,False
D004688,2024-11-03 21:56:00,android,14,13.0.1,True,active,False,False
D004689,2026-02-09 19:44:00,android,14,12.1.0,True,active,False,False
D004690,2023-08-20 02:57:00,ios,16,12.3.2,True,active,False,False
D004691,2024-02-01 10:31:00,ios,17.4,13.0.1,True,active,False,False
D004692,2024-03-11 22:10:00,android,15,13.0.1,False,active,False,False
D004693,2024-06-04 21:43:00,ios,17,13.0.1,False,active,False,False
D004694,2023-07-26 23:12:00,android,17,13.0.1,True,active,False,False
D004695,2025-02-05 18:29:00,android,17.4,12.3.2,True,active,False,False
D004696,2025-12-01 06:15:00,android,17.4,12.3.2,True,inactive,False,False
D004697,2023-12-02 08:20:00,android,16,12.1.0,True,active,False,False
D004698,2023-10-05 19:34:00,ios,16,12.1.0,True,active,False,False
D004699,2024-11-23 18:28:00,ios,17.4,12.1.0,True,active,False,False
D004700,2024-04-10 06:36:00,android,14,12.3.2,True,active,False,False
D004701,2024-02-25 09:54:00,android,16,12.3.2,True,active,False,False
D004702,2023-12-18 06:50:00,android,15,12.3.2,True,replaced,False,False
D004703,2023-02-25 09:23:00,ios,17.4,12.1.0,True,active,False,False
D004704,2024-06-22 18:33:00,android,17.4,12.1.0,True,inactive,False,False
D004705,2025-08-21 09:14:00,ios,17,12.1.0,True,active,False,False
D004706,2023-02-18 02:35:00,ios,17,12.1.0,True,active,False,False
D004707,2024-01-23 16:43:00,android,17,12.3.2,False,active,False,False
D004708,2025-11-23 00:49:00,android,17,12.1.0,True,active,False,False
D004709,2023-02-18 02:28:00,android,14,12.3.2,True,active,False,False
D004710,2026-01-11 11:35:00,android,17,12.1.0,True,active,False,False
D004711,2023-07-05 13:25:00,android,14,12.3.2,True,replaced,False,False
D004712,2025-10-18 13:28:00,ios,17,13.0.1,True,active,False,False
D004713,2024-10-20 10:13:00,ios,17.4,12.1.0,True,active,False,False
D004714,2024-08-31 20:59:00,ios,17,13.0.1,True,active,False,False
D004715,2024-10-07 07:25:00,ios,17,12.1.0,True,active,False,False
D004716,2024-05-03 20:38:00,android,15,12.1.0,True,active,False,False
D004717,2023-12-25 07:44:00,android,17.4,13.0.1,True,active,False,False
D004718,2023-06-29 00:04:00,android,14,12.3.2,True,inactive,False,False
D004719,2025-04-17 10:24:00,android,15,13.0.1,True,active,False,False
D004720,2023-03-15 05:39:00,android,16,12.1.0,True,active,False,False
D004721,2023-03-11 13:02:00,ios,15,13.0.1,True,active,False,False
D004722,2023-04-20 19:39:00,ios,16,12.1.0,True,active,False,False
D004723,2024-10-24 22:16:00,ios,16,12.1.0,True,active,False,False
D004724,2023-03-03 07:13:00,android,14,12.3.2,False,active,False,False
D004725,2023-10-12 14:52:00,android,17,12.3.2,True,active,False,False
D004726,2024-10-01 14:54:00,ios,14,13.0.1,True,active,False,False
D004727,2026-03-29 00:27:00,ios,17,12.3.2,True,active,False,False
D004728,2025-06-02 17:35:00,android,16,12.3.2,True,active,False,False
D004729,2023-01-29 10:01:00,ios,15,13.0.1,True,active,False,False
D004730,2023-02-01 12:18:00,android,17.4,12.1.0,True,active,False,False
D004731,2024-11-20 21:27:00,android,17.4,12.3.2,True,active,False,False
D004732,2025-11-11 01:12:00,android,17.4,13.0.1,True,active,False,False
D004733,2025-07-11 07:47:00,android,17.4,13.0.1,False,active,False,False
D004734,2024-07-11 20:02:00,android,17.4,13.0.1,False,active,False,False
D004735,2025-07-08 00:00:00,ios,15,13.0.1,True,active,False,False
D004736,2024-03-20 07:06:00,ios,16,13.0.1,True,active,False,False
D004737,2025-04-14 21:14:00,android,17,12.3.2,False,active,False,False
D004738,2024-08-06 01:56:00,ios,16,12.1.0,True,active,False,False
D004739,2024-11-18 03:35:00,ios,17.4,12.3.2,True,active,False,False
D004740,2023-02-10 01:45:00,android,17.4,13.0.1,True,active,False,False
D004741,2024-05-27 19:44:00,android,17,12.3.2,True,active,False,False
D004742,2025-04-10 10:22:00,android,16,13.0.1,True,replaced,False,False
D004743,2023-05-09 21:03:00,android,16,12.1.0,True,active,False,False
D004744,2025-12-25 19:47:00,android,17.4,12.3.2,True,active,False,False
D004745,2023-03-29 03:48:00,ios,16,12.3.2,True,replaced,False,False
D004746,2024-04-26 07:23:00,android,17.4,13.0.1,True,replaced,False,False
D004747,2025-10-19 12:59:00,ios,15,12.1.0,True,active,False,False
D004748,2023-06-30 21:18:00,ios,15,12.1.0,True,active,False,False
D004749,2024-12-17 14:06:00,android,17,12.3.2,True,active,False,True
D004750,2025-07-26 11:17:00,ios,15,12.3.2,True,active,False,False
D004751,2025-01-19 10:11:00,android,16,13.0.1,True,active,False,False
D004752,2023-08-03 08:44:00,ios,17.4,13.0.1,False,active,False,False
D004753,2025-11-10 15:40:00,ios,14,12.1.0,True,active,False,False
D004754,2025-11-18 08:59:00,android,15,12.1.0,True,active,False,False
D004755,2025-09-06 18:11:00,android,14,13.0.1,True,active,False,False
D004756,2023-01-26 10:32:00,ios,15,13.0.1,True,active,False,False
D004757,2023-08-21 08:05:00,android,17.4,13.0.1,True,active,False,False
D004758,2023-08-24 12:50:00,ios,16,12.3.2,True,active,False,False
D004759,2025-08-23 21:55:00,android,14,12.3.2,True,active,False,False
D004760,2025-05-23 14:50:00,ios,15,12.1.0,False,active,True,False
D004761,2024-01-04 22:42:00,android,17,12.3.2,True,active,False,False
D004762,2023-05-18 09:01:00,ios,17.4,12.1.0,True,active,False,False
D004763,2023-08-15 14:59:00,android,15,12.3.2,True,active,False,False
D004764,2024-09-01 00:06:00,ios,17,12.3.2,True,active,False,False
D004765,2024-04-16 00:46:00,android,17,12.1.0,True,active,False,False
D004766,2024-09-25 10:52:00,ios,14,13.0.1,True,active,False,False
D004767,2024-05-26 15:38:00,android,15,12.1.0,False,replaced,False,False
D004768,2025-04-12 05:30:00,android,14,13.0.1,True,active,False,False
D004769,2026-03-08 00:37:00,android,17.4,12.1.0,True,active,False,False
D004770,2026-01-16 16:03:00,ios,16,13.0.1,True,active,False,False
D004771,2025-08-31 10:26:00,android,17.4,13.0.1,True,flagged,False,False
D004772,2026-02-05 02:02:00,ios,17.4,12.1.0,True,active,False,False
D004773,2025-04-14 17:44:00,android,15,12.1.0,True,active,False,False
D004774,2024-08-11 12:57:00,android,15,12.1.0,True,flagged,False,False
D004775,2024-05-22 18:19:00,ios,14,12.1.0,True,active,False,False
D004776,2025-12-03 21:49:00,android,14,12.1.0,True,active,False,False
D004777,2025-01-03 10:22:00,android,17.4,13.0.1,True,active,False,False
D004778,2025-04-18 16:04:00,ios,15,12.1.0,True,active,False,False
D004779,2025-08-22 01:21:00,android,14,13.0.1,True,active,False,False
D004780,2023-01-02 05:57:00,ios,15,13.0.1,True,active,False,False
D004781,2025-03-02 18:55:00,ios,15,13.0.1,True,active,False,False
D004782,2023-10-23 09:30:00,android,17.4,12.3.2,True,active,False,False
D004783,2025-03-08 04:49:00,ios,14,12.3.2,True,active,False,False
D004784,2023-07-15 02:19:00,ios,15,13.0.1,True,active,False,False
D004785,2026-01-02 01:48:00,ios,15,12.1.0,True,active,False,False
D004786,2024-01-01 07:39:00,ios,16,13.0.1,True,active,False,False
D004787,2026-01-08 08:06:00,ios,17,13.0.1,True,active,False,False
D004788,2024-11-23 00:17:00,android,17,12.1.0,True,replaced,False,False
D004789,2025-10-16 12:14:00,android,14,13.0.1,True,active,False,False
D004790,2023-05-14 00:27:00,android,17,12.3.2,True,active,False,False
D004791,2023-05-26 16:53:00,ios,16,12.1.0,True,active,False,False
D004792,2023-07-21 22:37:00,android,14,12.3.2,True,active,False,False
D004793,2025-12-21 06:10:00,ios,17,12.1.0,True,active,False,False
D004794,2023-04-04 19:30:00,android,17.4,12.1.0,False,active,False,False
D004795,2023-07-05 12:38:00,ios,16,13.0.1,True,active,False,False
D004796,2023-02-23 00:52:00,ios,14,12.1.0,True,active,False,False
D004797,2025-11-12 19:27:00,android,17.4,13.0.1,True,active,False,False
D004798,2024-09-11 22:38:00,ios,14,13.0.1,True,active,False,False
D004799,2023-08-09 22:04:00,android,16,13.0.1,True,active,False,False
D004800,2024-03-13 20:46:00,ios,17.4,12.1.0,True,active,False,False
D004801,2023-04-26 22:33:00,ios,16,13.0.1,True,active,False,False
D004802,2025-04-22 09:34:00,android,17,12.3.2,True,active,False,False
D004803,2024-02-19 07:54:00,android,17,13.0.1,True,active,False,False
D004804,2025-01-17 09:55:00,ios,17,13.0.1,True,active,False,False
D004805,2026-01-12 08:07:00,ios,14,12.1.0,True,active,False,False
D004806,2025-01-25 00:50:00,ios,16,13.0.1,True,active,False,False
D004807,2024-07-25 02:50:00,ios,14,13.0.1,True,active,False,False
D004808,2023-03-06 06:40:00,android,14,13.0.1,True,active,False,False
D004809,2025-11-20 01:34:00,android,15,13.0.1,True,active,False,False
D004810,2026-03-27 09:57:00,android,14,12.3.2,True,active,False,False
D004811,2023-01-19 00:20:00,ios,17.4,12.3.2,True,inactive,False,False
D004812,2024-09-30 13:50:00,android,14,12.3.2,True,active,False,False
D004813,2024-08-11 17:42:00,android,17.4,12.3.2,True,active,False,False
D004814,2023-09-01 20:33:00,ios,17.4,12.3.2,True,replaced,False,False
D004815,2024-08-19 23:56:00,android,15,12.1.0,True,active,False,False
D004816,2025-01-17 16:51:00,android,15,13.0.1,True,active,False,False
D004817,2024-02-22 23:34:00,android,17.4,12.3.2,True,active,False,False
D004818,2025-09-02 04:11:00,ios,17,12.3.2,True,active,False,False
D004819,2024-03-31 05:51:00,ios,15,12.3.2,True,active,False,False
D004820,2026-01-30 08:00:00,ios,15,13.0.1,True,active,False,False
D004821,2023-06-28 21:38:00,ios,17.4,12.3.2,True,active,False,False
D004822,2023-06-16 00:26:00,android,14,12.1.0,True,active,False,False
D004823,2025-11-08 05:22:00,android,17.4,13.0.1,True,active,False,False
D004824,2023-09-25 00:01:00,ios,14,12.1.0,True,active,False,False
D004825,2024-12-29 10:31:00,ios,14,12.1.0,True,active,False,False
D004826,2023-03-06 10:33:00,android,16,12.3.2,True,active,False,False
D004827,2025-02-05 10:43:00,android,15,12.1.0,True,inactive,False,False
D004828,2025-05-30 12:08:00,ios,17,13.0.1,True,active,False,False
D004829,2026-02-16 13:34:00,ios,17.4,12.1.0,True,active,False,False
D004830,2025-01-05 14:47:00,ios,15,12.3.2,True,active,False,False
D004831,2025-09-07 19:30:00,android,15,12.3.2,True,active,False,False
D004832,2023-08-11 10:38:00,android,17,12.1.0,True,active,True,False
D004833,2024-05-01 22:06:00,ios,16,12.1.0,True,active,False,True
D004834,2026-03-06 10:45:00,ios,17,12.3.2,True,active,False,False
D004835,2023-03-22 07:55:00,ios,17,12.3.2,True,active,False,False
D004836,2024-02-25 00:40:00,ios,17,13.0.1,True,replaced,False,False
D004837,2023-09-28 07:36:00,android,16,12.3.2,True,active,False,False
D004838,2025-01-08 03:29:00,android,14,12.3.2,True,active,False,False
D004839,2025-05-21 06:24:00,ios,16,12.3.2,True,inactive,False,False
D004840,2025-07-06 23:04:00,android,17.4,12.1.0,True,active,False,False
D004841,2023-02-18 03:11:00,android,17.4,12.3.2,True,active,False,False
D004842,2023-06-27 23:19:00,android,17.4,13.0.1,True,active,False,False
D004843,2025-12-21 17:14:00,ios,16,12.3.2,True,active,False,False
D004844,2023-11-18 02:23:00,ios,17.4,12.3.2,True,active,False,False
D004845,2025-05-20 16:51:00,ios,17,12.1.0,True,active,False,False
D004846,2023-09-15 17:10:00,ios,17.4,12.3.2,True,active,False,False
D004847,2024-10-15 19:19:00,android,17,12.1.0,True,active,False,False
D004848,2026-02-19 05:52:00,android,14,13.0.1,True,active,False,False
D004849,2023-11-11 15:29:00,ios,16,13.0.1,True,active,False,False
D004850,2025-12-21 08:17:00,ios,17,12.1.0,True,active,False,False
D004851,2023-11-05 10:54:00,android,17,12.3.2,True,active,False,False
D004852,2025-05-03 23:55:00,android,14,12.1.0,True,active,False,False
D004853,2026-02-23 23:21:00,android,17,12.3.2,True,active,False,False
D004854,2025-02-17 16:41:00,ios,17,12.1.0,True,active,False,False
D004855,2025-12-24 02:28:00,ios,16,12.3.2,True,active,False,False
D004856,2023-04-08 07:01:00,ios,17,12.1.0,True,active,False,False
D004857,2025-02-05 02:23:00,android,17,12.3.2,True,active,False,False
D004858,2023-08-07 03:15:00,ios,17,12.3.2,True,active,False,False
D004859,2024-04-29 10:05:00,android,15,12.3.2,True,active,False,False
D004860,2023-09-10 08:58:00,android,15,12.1.0,True,active,False,False
D004861,2025-10-03 04:47:00,ios,14,12.1.0,True,active,False,False
D004862,2024-07-02 01:55:00,ios,14,12.3.2,True,replaced,False,False
D004863,2024-03-31 08:43:00,android,16,12.1.0,True,active,False,False
D004864,2023-02-19 10:12:00,ios,14,12.3.2,False,active,False,False
D004865,2025-05-22 11:31:00,android,16,12.3.2,True,active,False,False
D004866,2022-12-28 06:16:00,ios,17,12.3.2,True,active,False,False
D004867,2024-06-01 21:41:00,android,17,12.1.0,True,active,False,False
D004868,2025-03-28 15:52:00,android,17.4,13.0.1,True,active,False,False
D004869,2025-04-03 20:21:00,ios,17.4,12.3.2,True,active,False,False
D004870,2023-10-06 16:52:00,ios,17.4,13.0.1,True,active,False,False
D004871,2024-01-16 22:14:00,android,15,12.1.0,True,active,False,False
D004872,2023-11-25 09:54:00,ios,14,12.1.0,True,active,False,False
D004873,2023-01-26 15:15:00,android,14,12.3.2,True,active,False,False
D004874,2023-09-07 00:30:00,android,14,12.3.2,True,active,False,False
D004875,2024-09-24 11:55:00,ios,17,12.1.0,True,active,False,False
D004876,2026-03-28 16:18:00,ios,17,13.0.1,True,active,False,False
D004877,2025-01-18 04:59:00,ios,17.4,12.3.2,True,active,False,False
D004878,2024-06-26 22:35:00,ios,14,13.0.1,True,inactive,False,False
D004879,2023-11-05 13:45:00,ios,14,13.0.1,True,active,False,False
D004880,2024-07-28 13:44:00,android,17,12.3.2,True,active,False,False
D004881,2023-03-21 22:43:00,ios,14,13.0.1,True,active,False,False
D004882,2023-07-03 18:56:00,ios,16,12.3.2,True,active,False,False
D004883,2023-07-10 21:27:00,ios,14,12.3.2,False,active,False,False
D004884,2025-07-10 04:49:00,android,15,13.0.1,True,active,False,False
D004885,2024-07-11 15:19:00,ios,17.4,12.1.0,True,active,True,False
D004886,2025-12-22 08:39:00,android,15,12.1.0,True,active,False,False
D004887,2025-05-10 22:26:00,ios,17.4,12.1.0,False,active,False,False
D004888,2025-10-29 15:49:00,android,17.4,13.0.1,True,active,False,False
D004889,2026-04-03 13:50:00,ios,14,12.3.2,True,inactive,False,False
D004890,2025-01-07 14:31:00,android,17,13.0.1,True,inactive,False,False
D004891,2024-09-07 23:37:00,android,14,12.3.2,True,active,False,False
D004892,2025-05-29 18:09:00,android,17.4,12.3.2,True,active,False,False
D004893,2023-02-08 11:37:00,android,15,13.0.1,True,active,False,False
D004894,2025-10-09 05:36:00,android,17.4,12.1.0,True,active,False,False
D004895,2023-09-03 18:18:00,android,16,13.0.1,True,active,False,False
D004896,2024-07-03 06:52:00,android,17,12.1.0,True,active,False,False
D004897,2026-01-12 12:03:00,android,17.4,12.3.2,True,active,False,False
D004898,2024-12-16 20:33:00,ios,14,13.0.1,True,active,False,False
D004899,2024-06-07 19:58:00,android,14,13.0.1,True,active,False,False
D004900,2024-02-25 22:57:00,ios,17,13.0.1,True,active,False,False
D004901,2025-05-21 23:15:00,ios,17,13.0.1,True,active,False,False
D004902,2024-01-28 16:59:00,android,17.4,12.1.0,True,active,False,False
D004903,2024-05-22 17:47:00,android,16,13.0.1,True,replaced,False,False
D004904,2024-08-23 21:44:00,ios,14,12.1.0,True,active,False,False
D004905,2023-01-24 19:32:00,ios,14,12.1.0,True,active,False,False
D004906,2023-11-13 16:05:00,ios,14,12.3.2,False,inactive,False,False
D004907,2024-09-08 05:40:00,android,15,13.0.1,True,active,False,False
D004908,2023-03-20 01:52:00,ios,14,12.1.0,True,active,False,False
D004909,2023-12-21 23:25:00,android,15,12.1.0,True,active,False,True
D004910,2025-10-24 15:16:00,android,15,12.1.0,True,active,False,False
D004911,2024-12-23 09:58:00,android,14,12.3.2,False,active,False,False
D004912,2024-09-07 21:32:00,android,15,13.0.1,True,active,False,False
D004913,2025-07-29 20:39:00,android,15,12.3.2,True,active,False,False
D004914,2024-09-12 02:59:00,ios,16,12.1.0,True,inactive,False,False
D004915,2026-03-31 14:16:00,ios,17.4,12.3.2,True,active,False,False
D004916,2024-08-12 01:12:00,android,14,13.0.1,True,replaced,False,False
D004917,2025-10-03 22:58:00,android,16,12.3.2,True,active,False,False
D004918,2023-05-25 05:46:00,android,17,12.1.0,True,inactive,False,False
D004919,2023-02-24 11:19:00,ios,17.4,12.3.2,False,active,False,False
D004920,2024-06-04 03:45:00,android,14,12.3.2,True,active,False,False
D004921,2025-11-13 07:48:00,ios,16,13.0.1,True,active,False,False
D004922,2025-03-16 00:01:00,ios,14,12.1.0,True,active,False,False
D004923,2023-08-13 18:49:00,android,17,13.0.1,True,active,False,False
D004924,2025-05-19 01:23:00,ios,14,12.1.0,True,active,False,False
D004925,2025-06-20 10:48:00,android,17,12.3.2,True,active,False,False
D004926,2023-06-11 13:58:00,ios,16,12.3.2,True,active,False,False
D004927,2024-05-28 16:04:00,android,15,12.3.2,True,active,False,False
D004928,2025-07-25 06:28:00,ios,17,12.3.2,False,active,False,False
D004929,2024-04-14 21:45:00,android,17.4,13.0.1,True,active,False,False
D004930,2025-11-13 06:01:00,ios,14,12.3.2,True,active,False,False
D004931,2023-11-04 18:43:00,android,17.4,12.3.2,True,active,False,False
D004932,2023-09-14 01:30:00,android,17,12.1.0,True,active,False,False
D004933,2023-09-05 21:30:00,ios,16,12.3.2,True,active,False,False
D004934,2023-08-11 16:49:00,ios,17.4,13.0.1,True,replaced,False,False
D004935,2024-10-27 20:55:00,android,16,12.1.0,True,active,False,False
D004936,2023-12-08 19:38:00,ios,15,12.3.2,True,active,False,False
D004937,2024-08-13 10:39:00,android,14,12.3.2,True,active,False,False
D004938,2025-08-29 05:16:00,ios,16,12.1.0,True,active,False,False
D004939,2023-12-27 05:52:00,android,16,12.3.2,True,active,False,False
D004940,2024-06-04 06:48:00,ios,17.4,12.1.0,True,active,False,False
D004941,2025-11-08 08:39:00,android,14,12.1.0,True,active,False,False
D004942,2025-06-26 19:57:00,ios,16,13.0.1,True,active,False,False
D004943,2025-05-19 18:11:00,ios,14,13.0.1,True,active,False,False
D004944,2025-01-02 23:36:00,android,15,12.1.0,True,active,False,False
D004945,2023-04-06 00:49:00,ios,16,12.3.2,True,active,False,False
D004946,2025-02-15 06:58:00,ios,14,12.1.0,True,active,False,False
D004947,2025-01-19 15:44:00,android,14,12.3.2,True,active,False,False
D004948,2025-07-26 08:10:00,android,14,12.1.0,True,active,False,False
D004949,2025-07-28 08:24:00,android,14,13.0.1,True,active,False,False
D004950,2025-10-08 23:32:00,ios,17,12.3.2,False,active,False,False
D004951,2024-10-13 06:24:00,android,16,13.0.1,True,active,False,False
D004952,2023-11-30 13:32:00,ios,17.4,12.3.2,True,active,False,False
D004953,2024-10-08 01:16:00,android,15,12.1.0,False,active,False,False
D004954,2023-05-17 01:48:00,android,14,13.0.1,True,active,False,False
