session_id,user_id,device_id,service_id,session_start_at,session_end_at,session_status,login_method,authenticated_flag
SE032190,U004016,D005171,S0012,2026-02-08 19:47:00,2026-02-08 20:20:00,completed,face_verification,True
SE032191,U004017,D005172,S0005,2026-01-29 00:49:00,2026-01-29 01:26:00,completed,app_login,True
SE032192,U004017,D005172,S0004,2026-01-06 11:14:00,2026-01-06 11:28:00,completed,app_login,True
SE032193,U004017,D005172,S0008,2026-02-12 11:14:00,2026-02-12 11:17:00,completed,qr_login,True
SE032194,U004017,D005172,S0009,2026-04-04 18:41:00,2026-04-04 19:15:00,completed,qr_login,True
SE032195,U004017,D005172,S0002,2025-11-05 19:35:00,2025-11-05 19:53:00,completed,app_login,True
SE032196,U004017,D005172,S0010,2026-02-10 18:39:00,2026-02-10 19:12:00,completed,qr_login,True
SE032197,U004017,D005172,S0011,2026-02-07 06:39:00,2026-02-07 06:56:00,completed,qr_login,True
SE032198,U004017,D005172,S0002,2026-03-15 21:15:00,2026-03-15 21:44:00,completed,app_login,True
SE032199,U004017,D005172,S0007,2026-03-04 02:00:00,2026-03-04 02:25:00,completed,qr_login,True
SE032200,U004017,D005172,S0009,2025-10-19 08:32:00,2025-10-19 09:10:00,completed,qr_login,True
SE032201,U004017,D005172,S0011,2025-12-18 02:22:00,2025-12-18 02:52:00,completed,app_login,True
SE032202,U004017,D005172,S0003,2026-03-17 22:26:00,2026-03-17 23:06:00,completed,qr_login,True
SE032203,U004018,D005173,S0011,2026-03-06 16:52:00,2026-03-06 17:13:00,completed,app_login,True
SE032204,U004018,D005174,S0004,2026-02-09 05:54:00,2026-02-09 05:59:00,completed,app_login,True
SE032205,U004018,D005174,S0012,2026-02-27 03:13:00,2026-02-27 03:16:00,completed,qr_login,True
SE032206,U004018,D005173,S0003,2026-02-15 01:09:00,2026-02-15 01:19:00,completed,app_login,True
SE032207,U004018,D005174,S0007,2026-02-06 23:59:00,2026-02-07 00:30:00,completed,qr_login,True
SE032208,U004018,D005174,S0010,2025-12-12 07:00:00,2025-12-12 07:37:00,completed,qr_login,True
SE032209,U004018,D005174,S0009,2026-03-08 13:16:00,2026-03-08 13:44:00,completed,app_login,True
SE032210,U004018,D005174,S0006,2026-03-02 12:24:00,2026-03-02 12:41:00,completed,qr_login,True
SE032211,U004018,D005174,S0010,2026-01-18 02:23:00,2026-01-18 02:46:00,completed,qr_login,True
SE032212,U004019,D005175,S0006,2025-11-09 00:23:00,2025-11-09 00:58:00,completed,app_login,True
SE032213,U004019,D005175,S0008,2026-03-22 05:05:00,2026-03-22 05:33:00,completed,qr_login,True
SE032214,U004019,D005175,S0008,2026-01-10 21:32:00,2026-01-10 22:00:00,completed,qr_login,True
SE032215,U004019,D005175,S0006,2025-10-12 19:34:00,2025-10-12 19:39:00,completed,qr_login,True
SE032216,U004019,D005175,S0002,2026-02-15 06:07:00,2026-02-15 06:08:00,completed,face_verification,True
SE032217,U004019,D005175,S0002,2025-12-18 04:51:00,2025-12-18 04:54:00,completed,app_login,True
SE032218,U004020,D005177,S0005,2026-03-14 00:30:00,2026-03-14 01:04:00,completed,app_login,True
SE032219,U004020,D005176,S0012,2026-04-10 09:51:00,2026-04-10 10:32:00,completed,qr_login,True
SE032220,U004020,D005177,S0006,2026-04-03 18:05:00,2026-04-03 18:12:00,completed,qr_login,True
SE032221,U004020,D005177,S0005,2026-01-20 03:38:00,2026-01-20 03:51:00,completed,qr_login,True
SE032222,U004020,D005177,S0006,2026-02-28 10:38:00,2026-02-28 10:43:00,completed,app_login,True
SE032223,U004020,D005176,S0009,2026-01-16 15:30:00,2026-01-16 15:59:00,completed,face_verification,True
SE032224,U004020,D005176,S0008,2026-01-28 16:18:00,2026-01-28 16:53:00,completed,app_login,True
SE032225,U004021,D005178,S0003,2026-01-17 22:20:00,2026-01-17 22:55:00,completed,app_login,True
SE032226,U004021,D005178,S0009,2025-11-25 20:52:00,2025-11-25 21:19:00,completed,qr_login,True
SE032227,U004021,D005178,S0001,2025-11-13 06:00:00,2025-11-13 06:03:00,completed,app_login,True
SE032228,U004021,D005178,S0003,2025-10-22 20:40:00,2025-10-22 20:52:00,completed,app_login,True
SE032229,U004021,D005178,S0003,2026-02-01 06:08:00,2026-02-01 06:29:00,completed,qr_login,True
SE032230,U004021,D005178,S0008,2025-10-17 14:11:00,2025-10-17 14:52:00,completed,qr_login,True
SE032231,U004022,D005179,S0007,2026-02-02 22:38:00,2026-02-02 22:56:00,completed,qr_login,True
SE032232,U004022,D005179,S0004,2025-10-15 09:04:00,2025-10-15 09:08:00,completed,face_verification,True
SE032233,U004022,D005179,S0007,2025-11-27 00:53:00,2025-11-27 01:06:00,completed,qr_login,True
SE032234,U004022,D005179,S0002,2026-02-26 14:08:00,2026-02-26 14:19:00,completed,app_login,True
SE032235,U004022,D005179,S0010,2026-01-11 06:09:00,2026-01-11 06:44:00,completed,app_login,True
SE032236,U004022,D005179,S0011,2026-01-21 19:10:00,2026-01-21 19:26:00,completed,qr_login,True
SE032237,U004022,D005179,S0003,2026-04-09 00:16:00,2026-04-09 00:35:00,completed,app_login,True
SE032238,U004022,D005179,S0002,2025-12-25 07:12:00,2025-12-25 07:43:00,completed,qr_login,True
SE032239,U004023,D005180,S0004,2026-04-01 14:39:00,2026-04-01 14:41:00,completed,qr_login,True
SE032240,U004023,D005180,S0011,2026-03-16 10:47:00,2026-03-16 10:59:00,completed,app_login,True
SE032241,U004023,D005180,S0001,2026-02-11 11:20:00,2026-02-11 11:25:00,completed,qr_login,True
SE032242,U004023,D005180,S0006,2026-03-17 09:32:00,2026-03-17 09:41:00,completed,qr_login,True
SE032243,U004023,D005180,S0009,2025-11-24 03:23:00,2025-11-24 03:34:00,completed,qr_login,True
SE032244,U004023,D005180,S0002,2025-12-31 08:34:00,2025-12-31 08:55:00,completed,app_login,True
SE032245,U004023,D005180,S0011,2026-01-15 08:15:00,2026-01-15 08:23:00,completed,qr_login,True
SE032246,U004023,D005180,S0008,2026-02-28 22:59:00,2026-02-28 23:40:00,completed,face_verification,True
SE032247,U004024,D005182,S0007,2025-12-20 04:52:00,2025-12-20 04:54:00,completed,app_login,True
SE032248,U004024,D005182,S0009,2025-11-24 04:04:00,2025-11-24 04:35:00,completed,qr_login,True
SE032249,U004024,D005182,S0005,2025-10-17 06:05:00,2025-10-17 06:24:00,completed,face_verification,True
SE032250,U004024,D005181,S0006,2026-04-10 20:42:00,2026-04-10 21:03:00,completed,qr_login,True
SE032251,U004024,D005181,S0011,2026-02-13 18:30:00,2026-02-13 19:08:00,completed,qr_login,True
SE032252,U004025,D005183,S0005,2025-10-20 20:59:00,2025-10-20 21:20:00,completed,app_login,True
SE032253,U004025,D005183,S0012,2026-03-02 21:41:00,2026-03-02 22:23:00,completed,qr_login,True
SE032254,U004025,D005183,S0004,2025-10-13 11:55:00,2025-10-13 12:02:00,completed,app_login,True
SE032255,U004025,D005183,S0006,2026-02-17 00:32:00,2026-02-17 00:43:00,completed,qr_login,True
SE032256,U004025,D005183,S0009,2026-03-20 13:30:00,2026-03-20 13:46:00,completed,app_login,True
SE032257,U004026,D005184,S0005,2025-11-03 15:17:00,2025-11-03 15:42:00,completed,app_login,True
SE032258,U004026,D005184,S0003,2026-04-02 03:08:00,2026-04-02 03:25:00,completed,face_verification,True
SE032259,U004026,D005184,S0003,2026-02-19 07:14:00,2026-02-19 07:56:00,completed,app_login,True
SE032260,U004026,D005184,S0007,2025-12-06 21:31:00,2025-12-06 21:55:00,completed,qr_login,True
SE032261,U004026,D005184,S0010,2026-02-16 05:18:00,2026-02-16 05:56:00,completed,face_verification,True
SE032262,U004026,D005184,S0007,2026-01-22 04:30:00,2026-01-22 04:52:00,completed,qr_login,True
SE032263,U004027,D005185,S0003,2025-10-24 23:55:00,2025-10-25 00:25:00,completed,app_login,True
SE032264,U004027,D005185,S0009,2026-03-24 21:08:00,2026-03-24 21:32:00,completed,app_login,True
SE032265,U004027,D005185,S0009,2025-10-21 06:36:00,2025-10-21 06:53:00,completed,app_login,True
SE032266,U004027,D005185,S0002,2025-10-20 02:20:00,2025-10-20 02:57:00,completed,qr_login,True
SE032267,U004027,D005185,S0006,2026-04-03 12:56:00,2026-04-03 13:09:00,completed,qr_login,True
SE032268,U004027,D005185,S0001,2025-11-24 03:05:00,2025-11-24 03:14:00,completed,qr_login,True
SE032269,U004027,D005185,S0008,2025-12-15 09:31:00,2025-12-15 10:08:00,completed,app_login,True
SE032270,U004027,D005185,S0010,2025-10-12 23:11:00,2025-10-12 23:24:00,completed,face_verification,True
SE032271,U004028,D005186,S0008,2026-04-01 04:46:00,2026-04-01 05:04:00,completed,qr_login,True
SE032272,U004028,D005186,S0008,2025-12-07 03:54:00,2025-12-07 04:17:00,completed,qr_login,True
SE032273,U004028,D005186,S0006,2025-11-02 17:56:00,2025-11-02 18:18:00,completed,app_login,True
SE032274,U004028,D005186,S0003,2025-11-21 01:23:00,2025-11-21 01:51:00,completed,app_login,True
SE032275,U004028,D005186,S0006,2025-11-02 15:43:00,2025-11-02 16:10:00,completed,qr_login,True
SE032276,U004028,D005186,S0008,2026-01-28 12:07:00,2026-01-28 12:26:00,completed,face_verification,True
SE032277,U004028,D005186,S0006,2026-03-20 01:36:00,2026-03-20 01:43:00,completed,qr_login,True
SE032278,U004028,D005186,S0006,2026-02-15 05:29:00,2026-02-15 05:35:00,completed,qr_login,True
SE032279,U004029,D005187,S0007,2026-03-25 15:34:00,2026-03-25 15:35:00,completed,qr_login,True
SE032280,U004029,D005187,S0009,2026-03-27 23:03:00,2026-03-27 23:05:00,completed,app_login,True
SE032281,U004029,D005187,S0005,2025-10-16 10:24:00,2025-10-16 10:36:00,completed,qr_login,True
SE032282,U004029,D005187,S0010,2025-10-27 01:03:00,2025-10-27 01:18:00,completed,app_login,True
SE032283,U004029,D005187,S0010,2026-01-29 16:40:00,2026-01-29 17:01:00,completed,qr_login,True
SE032284,U004029,D005187,S0002,2025-12-21 12:51:00,2025-12-21 12:56:00,completed,app_login,True
SE032285,U004029,D005187,S0012,2025-12-13 20:17:00,2025-12-13 20:30:00,completed,qr_login,True
SE032286,U004029,D005187,S0001,2026-03-27 00:09:00,2026-03-27 00:25:00,completed,qr_login,True
SE032287,U004029,D005187,S0001,2026-01-01 08:15:00,2026-01-01 08:49:00,completed,app_login,True
SE032288,U004029,D005187,S0003,2026-03-29 21:52:00,2026-03-29 22:19:00,completed,qr_login,True
SE032289,U004030,D005189,S0005,2025-12-24 10:52:00,2025-12-24 11:34:00,completed,face_verification,True
SE032290,U004030,D005189,S0009,2026-02-19 11:59:00,2026-02-19 12:36:00,completed,app_login,True
SE032291,U004030,D005188,S0010,2025-12-18 06:50:00,2025-12-18 07:05:00,completed,qr_login,True
SE032292,U004030,D005188,S0003,2026-04-06 23:48:00,2026-04-07 00:32:00,completed,qr_login,True
SE032293,U004031,D005191,S0006,2025-12-22 14:30:00,2025-12-22 14:43:00,completed,qr_login,True
SE032294,U004031,D005191,S0009,2025-12-14 23:46:00,2025-12-15 00:27:00,completed,app_login,True
SE032295,U004031,D005191,S0005,2026-03-07 01:48:00,2026-03-07 01:52:00,completed,qr_login,True
SE032296,U004031,D005191,S0010,2026-01-08 03:41:00,2026-01-08 04:13:00,completed,qr_login,True
SE032297,U004031,D005191,S0009,2026-04-01 03:58:00,2026-04-01 04:40:00,completed,qr_login,True
SE032298,U004031,D005191,S0011,2026-02-28 00:40:00,2026-02-28 01:21:00,completed,qr_login,True
SE032299,U004031,D005191,S0006,2025-10-19 08:13:00,2025-10-19 08:23:00,completed,qr_login,True
SE032300,U004031,D005191,S0005,2025-10-13 01:06:00,2025-10-13 01:17:00,completed,qr_login,True
SE032301,U004031,D005191,S0011,2026-01-25 16:47:00,2026-01-25 17:21:00,completed,face_verification,True
SE032302,U004032,D005192,S0008,2025-11-23 12:20:00,2025-11-23 12:28:00,completed,app_login,True
SE032303,U004032,D005193,S0012,2026-01-07 06:59:00,2026-01-07 07:19:00,completed,qr_login,True
SE032304,U004032,D005192,S0009,2025-12-13 20:27:00,2025-12-13 20:53:00,completed,qr_login,True
SE032305,U004032,D005192,S0011,2026-01-02 14:28:00,2026-01-02 14:58:00,completed,qr_login,True
SE032306,U004032,D005194,S0009,2025-11-27 06:29:00,2025-11-27 06:50:00,completed,qr_login,True
SE032307,U004032,D005193,S0010,2025-11-06 03:59:00,2025-11-06 04:09:00,completed,qr_login,True
SE032308,U004033,D005196,S0008,2025-12-16 03:43:00,2025-12-16 04:09:00,completed,app_login,True
SE032309,U004033,D005195,S0007,2025-12-06 04:15:00,2025-12-06 04:41:00,completed,face_verification,True
SE032310,U004033,D005197,S0005,2026-02-15 16:00:00,2026-02-15 16:22:00,completed,qr_login,True
SE032311,U004033,D005196,S0009,2026-01-05 06:20:00,2026-01-05 06:56:00,completed,qr_login,True
SE032312,U004033,D005195,S0008,2025-10-28 09:40:00,2025-10-28 10:20:00,completed,face_verification,True
SE032313,U004033,D005197,S0007,2025-12-04 23:31:00,2025-12-05 00:16:00,completed,qr_login,True
SE032314,U004033,D005196,S0001,2026-01-28 01:09:00,2026-01-28 01:19:00,completed,app_login,True
SE032315,U004033,D005197,S0004,2026-03-13 05:49:00,2026-03-13 06:18:00,completed,qr_login,True
SE032316,U004033,D005195,S0009,2026-02-06 14:44:00,2026-02-06 15:10:00,completed,app_login,True
SE032317,U004034,D005198,S0001,2025-11-20 19:56:00,2025-11-20 20:22:00,completed,qr_login,True
SE032318,U004034,D005198,S0003,2026-01-15 18:41:00,2026-01-15 18:44:00,completed,app_login,True
SE032319,U004034,D005198,S0003,2026-02-07 12:07:00,2026-02-07 12:19:00,completed,qr_login,True
SE032320,U004034,D005198,S0009,2026-03-09 07:44:00,2026-03-09 07:53:00,completed,qr_login,True
SE032321,U004034,D005198,S0001,2026-02-28 15:37:00,2026-02-28 16:03:00,completed,qr_login,True
SE032322,U004034,D005198,S0009,2026-02-08 09:20:00,2026-02-08 09:57:00,completed,qr_login,True
SE032323,U004034,D005198,S0008,2026-04-03 14:40:00,2026-04-03 15:24:00,completed,qr_login,True
SE032324,U004034,D005198,S0004,2026-03-22 08:29:00,2026-03-22 09:03:00,completed,app_login,True
SE032325,U004034,D005198,S0006,2026-03-14 04:35:00,2026-03-14 04:49:00,completed,app_login,True
SE032326,U004034,D005198,S0009,2025-11-01 20:59:00,2025-11-01 21:40:00,completed,qr_login,True
SE032327,U004034,D005198,S0010,2025-12-11 06:16:00,2025-12-11 06:42:00,completed,qr_login,True
SE032328,U004034,D005198,S0010,2025-10-25 00:44:00,2025-10-25 01:14:00,completed,qr_login,True
SE032329,U004035,D005199,S0008,2026-04-04 02:05:00,2026-04-04 02:38:00,completed,app_login,True
SE032330,U004035,D005199,S0009,2025-12-02 04:50:00,2025-12-02 04:58:00,completed,qr_login,True
SE032331,U004035,D005199,S0001,2026-02-02 11:29:00,2026-02-02 11:45:00,completed,qr_login,True
SE032332,U004035,D005199,S0011,2025-11-26 13:20:00,2025-11-26 13:50:00,completed,qr_login,True
SE032333,U004035,D005199,S0001,2026-04-05 05:03:00,2026-04-05 05:29:00,completed,qr_login,True
SE032334,U004035,D005199,S0003,2025-10-30 05:11:00,2025-10-30 05:48:00,completed,qr_login,True
SE032335,U004035,D005199,S0006,2026-01-15 14:48:00,2026-01-15 15:29:00,completed,app_login,True
SE032336,U004035,D005199,S0003,2026-01-04 16:38:00,2026-01-04 17:08:00,completed,app_login,True
SE032337,U004035,D005199,S0002,2025-10-15 23:19:00,2025-10-15 23:59:00,completed,qr_login,True
SE032338,U004035,D005199,S0011,2025-11-11 03:31:00,2025-11-11 03:55:00,completed,qr_login,True
SE032339,U004035,D005199,S0003,2026-03-15 09:57:00,2026-03-15 10:00:00,completed,app_login,True
SE032340,U004036,D005200,S0006,2025-12-05 03:07:00,2025-12-05 03:28:00,completed,face_verification,True
SE032341,U004036,D005200,S0005,2025-12-31 15:02:00,2025-12-31 15:45:00,completed,qr_login,True
SE032342,U004036,D005200,S0004,2025-10-19 15:33:00,2025-10-19 15:35:00,abandoned,qr_login,False
SE032343,U004036,D005200,S0004,2026-04-03 17:37:00,2026-04-03 18:12:00,completed,qr_login,True
SE032344,U004036,D005200,S0002,2026-04-06 22:50:00,2026-04-06 23:06:00,completed,app_login,True
SE032345,U004036,D005200,S0007,2025-12-17 01:45:00,2025-12-17 02:22:00,completed,app_login,True
SE032346,U004036,D005200,S0010,2025-12-09 06:57:00,2025-12-09 07:28:00,completed,qr_login,True
SE032347,U004036,D005200,S0010,2025-12-05 22:25:00,2025-12-05 23:03:00,completed,app_login,True
SE032348,U004036,D005200,S0006,2025-12-03 07:27:00,2025-12-03 07:55:00,completed,app_login,True
SE032349,U004036,D005200,S0011,2026-03-09 01:26:00,2026-03-09 02:00:00,completed,qr_login,True
SE032350,U004036,D005200,S0011,2026-03-18 18:28:00,2026-03-18 18:29:00,completed,qr_login,True
SE032351,U004036,D005200,S0002,2026-01-28 03:55:00,2026-01-28 04:21:00,completed,app_login,True
SE032352,U004037,D005201,S0003,2026-03-12 03:24:00,2026-03-12 03:56:00,completed,qr_login,True
SE032353,U004037,D005202,S0001,2026-03-26 21:28:00,2026-03-26 21:43:00,completed,app_login,True
SE032354,U004037,D005201,S0001,2025-12-17 23:34:00,2025-12-18 00:14:00,completed,app_login,True
SE032355,U004037,D005202,S0002,2025-11-29 16:59:00,2025-11-29 17:26:00,completed,qr_login,True
SE032356,U004037,D005201,S0003,2026-04-07 14:02:00,2026-04-07 14:24:00,completed,face_verification,True
SE032357,U004037,D005202,S0004,2026-03-09 15:04:00,2026-03-09 15:14:00,completed,qr_login,True
SE032358,U004037,D005201,S0002,2026-02-17 00:43:00,2026-02-17 01:08:00,completed,qr_login,True
SE032359,U004038,D005203,S0006,2026-01-15 11:26:00,2026-01-15 11:51:00,completed,app_login,True
SE032360,U004038,D005203,S0003,2026-03-27 14:44:00,2026-03-27 15:10:00,completed,app_login,True
SE032361,U004038,D005203,S0004,2025-12-16 02:32:00,2025-12-16 02:43:00,completed,app_login,True
SE032362,U004038,D005203,S0010,2026-02-23 07:58:00,2026-02-23 08:04:00,completed,qr_login,True
SE032363,U004038,D005203,S0005,2026-03-21 23:21:00,2026-03-21 23:46:00,completed,qr_login,True
SE032364,U004038,D005203,S0005,2026-04-11 04:06:00,2026-04-11 04:40:00,completed,qr_login,True
SE032365,U004038,D005203,S0012,2026-03-17 04:08:00,2026-03-17 04:51:00,completed,app_login,True
SE032366,U004038,D005203,S0004,2026-01-28 02:54:00,2026-01-28 03:06:00,completed,app_login,True
SE032367,U004038,D005203,S0012,2025-10-27 07:42:00,2025-10-27 07:59:00,completed,qr_login,True
SE032368,U004039,D005204,S0004,2026-03-30 18:59:00,2026-03-30 19:13:00,completed,qr_login,True
SE032369,U004039,D005204,S0004,2025-11-19 16:05:00,2025-11-19 16:20:00,completed,app_login,True
SE032370,U004039,D005204,S0012,2026-01-31 15:57:00,2026-01-31 16:28:00,completed,qr_login,True
SE032371,U004039,D005204,S0005,2025-11-28 22:43:00,2025-11-28 23:22:00,completed,qr_login,True
SE032372,U004040,D005205,S0005,2025-11-01 10:35:00,2025-11-01 10:51:00,completed,qr_login,True
SE032373,U004040,D005205,S0011,2025-12-14 04:16:00,2025-12-14 04:51:00,completed,app_login,True
SE032374,U004040,D005205,S0008,2026-01-31 05:59:00,2026-01-31 06:00:00,completed,qr_login,True
SE032375,U004040,D005205,S0011,2025-12-07 06:04:00,2025-12-07 06:31:00,completed,app_login,True
SE032376,U004040,D005205,S0002,2026-02-22 09:13:00,2026-02-22 09:49:00,completed,qr_login,True
SE032377,U004040,D005205,S0007,2026-02-05 22:12:00,2026-02-05 22:16:00,completed,app_login,True
SE032378,U004040,D005205,S0005,2025-12-15 19:56:00,2025-12-15 19:58:00,completed,app_login,True
SE032379,U004041,D005206,S0004,2025-12-03 12:24:00,2025-12-03 12:59:00,completed,qr_login,True
SE032380,U004041,D005206,S0001,2026-01-01 12:31:00,2026-01-01 13:16:00,completed,qr_login,True
SE032381,U004041,D005206,S0002,2025-11-25 09:46:00,2025-11-25 09:58:00,completed,qr_login,True
SE032382,U004041,D005206,S0008,2026-02-02 21:49:00,2026-02-02 22:29:00,completed,app_login,True
SE032383,U004041,D005206,S0011,2026-04-08 13:30:00,2026-04-08 13:50:00,completed,qr_login,True
SE032384,U004042,D005207,S0001,2025-12-18 11:35:00,2025-12-18 11:59:00,completed,qr_login,True
SE032385,U004042,D005207,S0007,2026-02-05 12:29:00,2026-02-05 12:38:00,completed,qr_login,True
SE032386,U004042,D005207,S0003,2025-12-04 01:12:00,2025-12-04 01:41:00,completed,face_verification,True
SE032387,U004042,D005207,S0012,2026-01-30 05:50:00,2026-01-30 06:05:00,completed,qr_login,True
SE032388,U004042,D005207,S0005,2026-01-27 20:05:00,2026-01-27 20:13:00,completed,qr_login,True
SE032389,U004043,D005208,S0005,2026-03-04 04:47:00,2026-03-04 05:17:00,completed,qr_login,True
SE032390,U004043,D005208,S0006,2026-03-30 23:42:00,2026-03-30 23:56:00,completed,qr_login,True
SE032391,U004043,D005208,S0002,2025-12-11 10:42:00,2025-12-11 11:04:00,completed,app_login,True
SE032392,U004043,D005208,S0011,2026-01-16 10:26:00,2026-01-16 11:06:00,completed,qr_login,True
SE032393,U004043,D005208,S0004,2025-12-29 00:49:00,2025-12-29 01:28:00,completed,face_verification,True
SE032394,U004043,D005208,S0001,2026-04-10 16:37:00,2026-04-10 17:17:00,completed,qr_login,True
SE032395,U004043,D005208,S0005,2025-12-23 20:45:00,2025-12-23 21:01:00,completed,qr_login,True
SE032396,U004043,D005208,S0012,2025-12-19 20:41:00,2025-12-19 21:02:00,completed,face_verification,True
SE032397,U004044,D005209,S0006,2026-02-16 02:14:00,2026-02-16 02:55:00,completed,qr_login,True
SE032398,U004044,D005209,S0012,2026-02-23 14:26:00,2026-02-23 14:56:00,completed,qr_login,True
SE032399,U004044,D005209,S0010,2025-11-28 09:57:00,2025-11-28 10:39:00,completed,qr_login,True
SE032400,U004044,D005209,S0001,2025-11-01 11:05:00,2025-11-01 11:10:00,completed,qr_login,True
SE032401,U004044,D005209,S0004,2025-11-10 22:13:00,2025-11-10 22:51:00,completed,qr_login,True
SE032402,U004044,D005209,S0002,2026-01-06 12:32:00,2026-01-06 12:46:00,completed,qr_login,True
SE032403,U004044,D005209,S0001,2026-04-11 01:12:00,2026-04-11 01:32:00,failed,qr_login,False
SE032404,U004044,D005209,S0011,2025-12-16 20:59:00,2025-12-16 21:09:00,completed,qr_login,True
SE032405,U004044,D005209,S0001,2026-01-05 11:55:00,2026-01-05 12:26:00,completed,app_login,True
SE032406,U004045,D005211,S0005,2026-03-28 10:59:00,2026-03-28 11:12:00,abandoned,qr_login,False
SE032407,U004045,D005210,S0011,2026-04-01 09:33:00,2026-04-01 10:08:00,completed,app_login,True
SE032408,U004045,D005210,S0009,2026-01-07 07:15:00,2026-01-07 07:49:00,completed,qr_login,True
SE032409,U004045,D005210,S0006,2025-12-03 03:17:00,2025-12-03 03:51:00,completed,face_verification,True
SE032410,U004045,D005211,S0002,2025-10-23 08:20:00,2025-10-23 08:38:00,completed,qr_login,True
SE032411,U004045,D005210,S0010,2026-01-13 18:55:00,2026-01-13 19:31:00,completed,app_login,True
SE032412,U004045,D005211,S0003,2026-01-03 02:33:00,2026-01-03 03:06:00,completed,qr_login,True
SE032413,U004045,D005210,S0011,2025-12-13 04:55:00,2025-12-13 05:37:00,completed,qr_login,True
SE032414,U004045,D005210,S0002,2025-11-18 18:31:00,2025-11-18 19:08:00,completed,qr_login,True
SE032415,U004045,D005210,S0008,2025-11-26 07:00:00,2025-11-26 07:05:00,completed,qr_login,True
SE032416,U004046,D005212,S0011,2025-11-18 06:53:00,2025-11-18 07:16:00,completed,app_login,True
SE032417,U004046,D005212,S0006,2025-10-30 23:56:00,2025-10-31 00:33:00,completed,qr_login,True
SE032418,U004046,D005212,S0004,2025-11-13 04:30:00,2025-11-13 05:15:00,completed,qr_login,True
SE032419,U004046,D005212,S0008,2025-11-11 11:13:00,2025-11-11 11:55:00,abandoned,qr_login,False
SE032420,U004046,D005212,S0007,2025-12-08 05:23:00,2025-12-08 05:29:00,completed,qr_login,True
SE032421,U004046,D005212,S0010,2026-02-03 19:39:00,2026-02-03 20:01:00,completed,app_login,True
SE032422,U004046,D005212,S0012,2025-10-29 04:29:00,2025-10-29 04:38:00,completed,app_login,True
SE032423,U004046,D005212,S0010,2026-04-05 20:13:00,2026-04-05 20:36:00,completed,app_login,True
SE032424,U004046,D005212,S0006,2025-11-13 04:46:00,2025-11-13 05:08:00,completed,qr_login,True
SE032425,U004046,D005212,S0002,2026-01-24 20:46:00,2026-01-24 20:53:00,completed,app_login,True
SE032426,U004047,D005213,S0009,2026-02-07 06:40:00,2026-02-07 07:04:00,completed,qr_login,True
SE032427,U004047,D005213,S0009,2025-10-23 00:35:00,2025-10-23 01:02:00,completed,qr_login,True
SE032428,U004047,D005214,S0002,2026-02-08 14:50:00,2026-02-08 15:09:00,completed,qr_login,True
SE032429,U004047,D005214,S0005,2026-02-21 13:44:00,2026-02-21 14:10:00,completed,app_login,True
SE032430,U004047,D005214,S0011,2026-01-15 03:17:00,2026-01-15 03:45:00,completed,app_login,True
SE032431,U004047,D005213,S0007,2026-03-03 12:13:00,2026-03-03 12:34:00,completed,app_login,True
SE032432,U004047,D005213,S0012,2026-01-27 01:12:00,2026-01-27 01:29:00,completed,qr_login,True
SE032433,U004047,D005214,S0010,2026-01-03 14:25:00,2026-01-03 15:08:00,completed,qr_login,True
SE032434,U004047,D005214,S0011,2026-01-29 22:20:00,2026-01-29 22:39:00,completed,qr_login,True
SE032435,U004047,D005214,S0007,2026-01-10 07:48:00,2026-01-10 08:20:00,failed,qr_login,False
SE032436,U004047,D005214,S0005,2026-02-21 13:11:00,2026-02-21 13:34:00,completed,app_login,True
SE032437,U004048,D005215,S0008,2026-01-13 23:42:00,2026-01-13 23:50:00,completed,qr_login,True
SE032438,U004048,D005215,S0007,2025-12-13 22:07:00,2025-12-13 22:51:00,completed,qr_login,True
SE032439,U004048,D005215,S0012,2026-03-07 18:19:00,2026-03-07 18:44:00,completed,face_verification,True
SE032440,U004048,D005215,S0011,2026-03-28 15:55:00,2026-03-28 16:29:00,completed,qr_login,True
SE032441,U004048,D005215,S0010,2025-12-15 09:44:00,2025-12-15 10:00:00,completed,app_login,True
SE032442,U004048,D005215,S0006,2026-03-12 07:24:00,2026-03-12 08:09:00,completed,qr_login,True
SE032443,U004048,D005215,S0001,2026-03-09 19:01:00,2026-03-09 19:42:00,completed,qr_login,True
SE032444,U004048,D005215,S0002,2026-04-06 06:39:00,2026-04-06 06:40:00,completed,qr_login,True
SE032445,U004048,D005215,S0003,2025-12-07 08:07:00,2025-12-07 08:47:00,completed,qr_login,True
SE032446,U004048,D005215,S0011,2026-03-21 00:17:00,2026-03-21 00:29:00,completed,qr_login,True
SE032447,U004049,D005216,S0001,2026-02-16 11:21:00,2026-02-16 11:44:00,completed,app_login,True
SE032448,U004049,D005216,S0008,2026-01-03 23:55:00,2026-01-04 00:00:00,completed,app_login,True
SE032449,U004049,D005216,S0004,2025-12-07 20:09:00,2025-12-07 20:36:00,completed,face_verification,True
SE032450,U004049,D005216,S0008,2026-02-04 22:44:00,2026-02-04 23:14:00,completed,app_login,True
SE032451,U004049,D005216,S0011,2026-01-04 08:06:00,2026-01-04 08:50:00,completed,app_login,True
SE032452,U004049,D005216,S0012,2025-11-16 00:04:00,2025-11-16 00:12:00,completed,app_login,True
SE032453,U004049,D005216,S0001,2026-03-30 19:18:00,2026-03-30 20:02:00,failed,qr_login,False
