user_id,user_created_at,account_status,account_age_days,age_band,primary_region,baseline_login_frequency_band,baseline_travel_profile
U004299,2017-12-20 08:45:00,active,3034,25_34,SG_CENTRAL,medium,occasional_travel
U004300,2020-11-21 10:45:00,active,1967,18_24,SG_WEST,medium,frequent_travel
U004301,2019-09-03 16:41:00,active,2411,18_24,SG_NORTH,medium,local_only
U004302,2023-12-20 18:17:00,active,842,25_34,SG_EAST,medium,local_only
U004303,2025-12-03 01:06:00,active,129,65_plus,SG_EAST,low,frequent_travel
U004304,2024-04-20 10:24:00,active,721,25_34,SG_CENTRAL,low,frequent_travel
U004305,2017-12-26 15:03:00,active,3027,18_24,SG_CENTRAL,low,occasional_travel
U004306,2020-04-14 01:32:00,active,2188,65_plus,SG_CENTRAL,low,local_only
U004307,2019-01-30 06:04:00,active,2628,65_plus,SG_NORTH,low,local_only
U004308,2024-07-02 03:42:00,active,648,35_49,SG_WEST,medium,frequent_travel
U004309,2023-02-06 00:38:00,active,1160,35_49,SG_EAST,high,occasional_travel
U004310,2022-12-06 01:50:00,active,1222,50_64,SG_CENTRAL,low,occasional_travel
U004311,2019-09-24 18:32:00,active,2390,25_34,SG_WEST,low,frequent_travel
U004312,2025-08-30 16:06:00,locked,223,25_34,SG_NORTH,medium,frequent_travel
U004313,2018-10-05 19:51:00,active,2744,25_34,SG_WEST,high,frequent_travel
U004314,2020-02-08 14:16:00,active,2253,25_34,SG_NORTHEAST,medium,local_only
U004315,2022-04-12 22:12:00,active,1459,18_24,SG_WEST,high,local_only
U004316,2021-12-21 22:13:00,active,1571,35_49,SG_NORTHEAST,low,occasional_travel
U004317,2020-10-20 22:42:00,suspended,1998,35_49,SG_EAST,high,frequent_travel
U004318,2025-08-05 14:52:00,active,248,50_64,SG_WEST,low,occasional_travel
U004319,2020-12-21 23:24:00,active,1936,50_64,SG_NORTHEAST,high,occasional_travel
U004320,2024-06-28 02:10:00,active,652,35_49,SG_NORTH,medium,frequent_travel
U004321,2022-09-17 13:15:00,active,1301,25_34,SG_NORTHEAST,high,frequent_travel
U004322,2018-07-18 12:07:00,active,2823,25_34,SG_NORTHEAST,high,occasional_travel
U004323,2017-11-21 03:29:00,active,3063,25_34,SG_NORTH,medium,frequent_travel
U004324,2024-08-02 01:51:00,active,617,50_64,SG_CENTRAL,low,frequent_travel
U004325,2021-02-21 14:00:00,active,1874,50_64,SG_EAST,high,frequent_travel
U004326,2020-02-22 04:21:00,active,2240,25_34,SG_WEST,medium,frequent_travel
U004327,2022-08-04 18:56:00,active,1345,25_34,SG_NORTHEAST,low,occasional_travel
U004328,2017-06-23 08:33:00,active,3214,65_plus,SG_EAST,medium,frequent_travel
U004329,2020-12-31 15:52:00,active,1926,65_plus,SG_NORTHEAST,high,frequent_travel
U004330,2025-05-29 21:50:00,active,316,25_34,SG_NORTHEAST,low,local_only
U004331,2021-11-10 18:25:00,active,1612,50_64,SG_CENTRAL,low,local_only
U004332,2026-01-06 19:02:00,active,94,50_64,SG_EAST,medium,local_only
U004333,2020-12-26 12:25:00,active,1931,18_24,SG_CENTRAL,medium,frequent_travel
U004334,2019-05-24 21:33:00,active,2513,65_plus,SG_CENTRAL,high,local_only
U004335,2021-12-10 02:37:00,active,1583,18_24,SG_EAST,low,occasional_travel
U004336,2021-10-23 05:18:00,active,1631,35_49,SG_NORTH,medium,local_only
U004337,2022-08-25 14:05:00,active,1324,25_34,SG_NORTHEAST,high,local_only
U004338,2021-12-01 12:02:00,active,1591,50_64,SG_EAST,low,frequent_travel
U004339,2025-01-20 20:18:00,active,445,65_plus,SG_NORTHEAST,high,occasional_travel
U004340,2026-02-24 04:40:00,active,46,65_plus,SG_WEST,high,frequent_travel
U004341,2025-05-18 13:13:00,active,327,50_64,SG_NORTH,high,occasional_travel
U004342,2019-11-30 20:18:00,active,2323,50_64,SG_NORTH,high,local_only
U004343,2021-08-28 12:44:00,active,1686,25_34,SG_EAST,medium,local_only
U004344,2019-07-20 08:13:00,active,2457,50_64,SG_CENTRAL,low,occasional_travel
U004345,2017-06-20 16:31:00,active,3216,50_64,SG_EAST,high,frequent_travel
U004346,2023-03-23 16:02:00,active,1114,18_24,SG_EAST,low,local_only
U004347,2023-03-24 02:44:00,active,1114,50_64,SG_NORTH,high,local_only
U004348,2018-08-03 02:40:00,active,2808,18_24,SG_WEST,low,frequent_travel
U004349,2020-02-27 12:25:00,active,2234,18_24,SG_CENTRAL,medium,occasional_travel
U004350,2019-07-18 04:37:00,active,2459,35_49,SG_NORTHEAST,low,local_only
U004351,2021-10-14 11:39:00,inactive,1640,65_plus,SG_NORTHEAST,high,frequent_travel
U004352,2025-05-06 11:09:00,active,340,35_49,SG_EAST,low,local_only
U004353,2020-05-02 16:50:00,active,2169,50_64,SG_NORTH,low,occasional_travel
U004354,2020-03-04 10:53:00,active,2229,18_24,SG_NORTHEAST,high,local_only
U004355,2023-07-07 02:03:00,active,1009,25_34,SG_WEST,high,frequent_travel
U004356,2022-08-02 01:41:00,active,1348,25_34,SG_CENTRAL,low,occasional_travel
U004357,2024-01-24 09:28:00,active,808,50_64,SG_NORTHEAST,high,local_only
U004358,2020-10-29 15:49:00,active,1989,65_plus,SG_NORTH,low,local_only
U004359,2022-08-23 19:36:00,active,1326,18_24,SG_NORTH,low,local_only
U004360,2016-06-11 07:24:00,active,3591,18_24,SG_NORTHEAST,high,occasional_travel
U004361,2016-10-09 11:27:00,inactive,3471,35_49,SG_NORTH,high,local_only
U004362,2024-06-18 18:14:00,active,661,18_24,SG_WEST,low,local_only
U004363,2024-10-15 17:48:00,active,542,35_49,SG_WEST,low,occasional_travel
U004364,2018-06-17 09:27:00,active,2855,65_plus,SG_EAST,medium,occasional_travel
U004365,2016-10-01 18:36:00,active,3478,50_64,SG_WEST,medium,local_only
U004366,2019-06-29 09:34:00,active,2478,18_24,SG_CENTRAL,high,occasional_travel
U004367,2022-11-22 15:02:00,inactive,1235,50_64,SG_CENTRAL,high,occasional_travel
U004368,2024-05-18 03:30:00,active,693,18_24,SG_WEST,medium,local_only
U004369,2025-06-04 03:54:00,active,311,35_49,SG_EAST,medium,local_only
U004370,2021-08-31 15:38:00,active,1683,25_34,SG_NORTH,low,occasional_travel
U004371,2020-02-18 03:22:00,active,2244,35_49,SG_EAST,medium,local_only
U004372,2017-10-11 13:37:00,active,3103,35_49,SG_CENTRAL,low,local_only
U004373,2019-03-06 23:36:00,active,2592,18_24,SG_NORTH,high,frequent_travel
U004374,2019-07-30 15:04:00,active,2446,65_plus,SG_WEST,medium,occasional_travel
U004375,2019-07-01 02:22:00,active,2476,65_plus,SG_EAST,low,local_only
U004376,2022-02-19 08:23:00,active,1512,35_49,SG_NORTH,medium,occasional_travel
U004377,2018-11-01 22:17:00,active,2717,35_49,SG_NORTHEAST,medium,local_only
U004378,2016-09-22 05:43:00,active,3488,18_24,SG_NORTH,low,occasional_travel
U004379,2021-09-29 07:28:00,active,1655,35_49,SG_NORTH,medium,local_only
U004380,2023-05-16 22:57:00,active,1060,50_64,SG_CENTRAL,high,local_only
U004381,2025-05-07 01:58:00,active,339,35_49,SG_CENTRAL,low,local_only
U004382,2017-02-04 23:06:00,active,3352,50_64,SG_EAST,medium,local_only
U004383,2017-06-11 12:06:00,active,3225,18_24,SG_CENTRAL,low,frequent_travel
U004384,2017-02-28 21:57:00,active,3328,65_plus,SG_CENTRAL,high,occasional_travel
U004385,2017-04-04 08:35:00,active,3294,65_plus,SG_EAST,low,occasional_travel
U004386,2021-09-15 06:15:00,active,1669,18_24,SG_CENTRAL,medium,frequent_travel
U004387,2024-06-20 07:14:00,active,660,65_plus,SG_EAST,low,local_only
U004388,2020-01-16 06:43:00,active,2277,65_plus,SG_WEST,medium,occasional_travel
U004389,2016-07-24 06:42:00,active,3548,35_49,SG_NORTHEAST,high,frequent_travel
U004390,2022-12-11 10:55:00,active,1217,18_24,SG_CENTRAL,high,frequent_travel
U004391,2023-04-09 20:34:00,active,1097,18_24,SG_EAST,medium,local_only
U004392,2018-05-18 08:04:00,active,2885,35_49,SG_CENTRAL,medium,local_only
U004393,2022-09-13 20:53:00,active,1305,25_34,SG_NORTHEAST,high,local_only
U004394,2017-01-07 11:45:00,active,3381,50_64,SG_WEST,low,frequent_travel
U004395,2018-06-03 13:19:00,active,2868,50_64,SG_NORTHEAST,low,frequent_travel
U004396,2017-10-05 20:09:00,active,3109,18_24,SG_EAST,high,local_only
U004397,2016-09-23 09:31:00,active,3487,35_49,SG_CENTRAL,high,occasional_travel
U004398,2016-07-22 00:46:00,active,3550,18_24,SG_NORTHEAST,medium,local_only
U004399,2017-06-14 18:35:00,active,3222,18_24,SG_WEST,medium,occasional_travel
U004400,2020-01-16 22:01:00,active,2276,35_49,SG_EAST,high,local_only
U004401,2024-04-24 09:06:00,active,717,65_plus,SG_NORTHEAST,low,local_only
U004402,2021-12-14 04:26:00,active,1579,50_64,SG_NORTHEAST,high,frequent_travel
U004403,2025-12-29 13:01:00,inactive,102,50_64,SG_NORTHEAST,high,local_only
U004404,2018-10-16 07:02:00,active,2734,65_plus,SG_NORTH,medium,local_only
U004405,2017-01-21 22:16:00,active,3366,18_24,SG_WEST,medium,frequent_travel
U004406,2022-08-27 00:15:00,active,1323,35_49,SG_NORTHEAST,high,occasional_travel
U004407,2018-06-14 11:18:00,active,2858,35_49,SG_EAST,high,frequent_travel
U004408,2026-04-08 21:42:00,active,2,50_64,SG_NORTHEAST,high,local_only
U004409,2018-07-18 01:50:00,active,2824,25_34,SG_NORTHEAST,high,frequent_travel
U004410,2021-06-19 11:30:00,active,1757,18_24,SG_NORTH,medium,occasional_travel
U004411,2021-02-14 03:48:00,active,1882,35_49,SG_WEST,medium,local_only
U004412,2025-05-06 22:23:00,active,339,50_64,SG_NORTH,low,local_only
U004413,2021-08-01 13:21:00,active,1713,35_49,SG_NORTHEAST,high,local_only
U004414,2024-09-14 23:48:00,active,573,18_24,SG_NORTHEAST,medium,local_only
U004415,2020-11-26 22:24:00,active,1961,25_34,SG_NORTHEAST,medium,occasional_travel
U004416,2023-04-04 01:43:00,active,1103,50_64,SG_EAST,medium,local_only
U004417,2020-04-25 02:23:00,active,2177,25_34,SG_EAST,medium,local_only
U004418,2023-11-23 01:43:00,active,870,18_24,SG_WEST,low,occasional_travel
U004419,2018-04-28 07:42:00,active,2905,35_49,SG_WEST,low,occasional_travel
U004420,2019-07-18 08:19:00,active,2459,35_49,SG_WEST,medium,occasional_travel
U004421,2016-10-15 16:03:00,active,3464,50_64,SG_EAST,medium,frequent_travel
U004422,2017-03-15 23:05:00,active,3313,35_49,SG_EAST,medium,occasional_travel
U004423,2025-08-03 03:51:00,inactive,251,25_34,SG_EAST,high,local_only
U004424,2019-04-27 00:28:00,active,2541,35_49,SG_WEST,low,local_only
U004425,2016-10-06 09:11:00,active,3474,65_plus,SG_EAST,high,occasional_travel
U004426,2023-09-27 10:26:00,active,927,25_34,SG_NORTHEAST,medium,occasional_travel
U004427,2024-03-19 12:27:00,active,752,18_24,SG_NORTH,low,local_only
U004428,2020-10-31 01:55:00,locked,1988,65_plus,SG_EAST,low,local_only
U004429,2022-11-21 09:02:00,active,1237,65_plus,SG_EAST,low,occasional_travel
U004430,2018-08-08 03:47:00,active,2803,50_64,SG_NORTH,high,local_only
U004431,2020-12-14 11:50:00,active,1944,25_34,SG_WEST,low,local_only
U004432,2024-12-01 04:08:00,active,496,65_plus,SG_CENTRAL,medium,frequent_travel
U004433,2017-07-11 23:47:00,active,3195,25_34,SG_CENTRAL,medium,local_only
U004434,2018-09-29 16:02:00,active,2750,65_plus,SG_EAST,high,local_only
U004435,2023-11-26 23:15:00,active,866,50_64,SG_NORTHEAST,medium,local_only
U004436,2019-07-05 09:54:00,active,2472,18_24,SG_EAST,high,frequent_travel
U004437,2019-01-04 00:21:00,active,2654,50_64,SG_EAST,low,occasional_travel
U004438,2022-01-19 12:54:00,active,1542,50_64,SG_CENTRAL,high,frequent_travel
U004439,2022-02-21 23:56:00,suspended,1509,35_49,SG_CENTRAL,high,occasional_travel
U004440,2019-10-11 14:47:00,active,2373,25_34,SG_EAST,low,occasional_travel
U004441,2017-05-17 00:16:00,active,3251,25_34,SG_EAST,high,local_only
U004442,2025-05-06 22:52:00,active,339,50_64,SG_NORTH,high,local_only
U004443,2023-01-31 00:42:00,active,1166,50_64,SG_WEST,low,occasional_travel
U004444,2026-02-18 07:58:00,active,52,35_49,SG_EAST,high,frequent_travel
U004445,2018-06-08 08:27:00,active,2864,50_64,SG_NORTH,medium,occasional_travel
U004446,2018-04-18 21:24:00,active,2914,35_49,SG_EAST,high,occasional_travel
U004447,2019-01-03 21:44:00,active,2654,18_24,SG_NORTHEAST,low,frequent_travel
U004448,2025-04-21 12:06:00,active,354,50_64,SG_NORTHEAST,low,occasional_travel
U004449,2018-11-07 09:29:00,active,2712,65_plus,SG_CENTRAL,low,local_only
U004450,2023-07-09 09:39:00,active,1007,50_64,SG_NORTH,high,frequent_travel
U004451,2018-08-26 20:56:00,active,2784,50_64,SG_NORTH,low,occasional_travel
U004452,2023-07-09 07:23:00,active,1007,50_64,SG_CENTRAL,high,occasional_travel
U004453,2019-09-16 06:42:00,active,2399,25_34,SG_NORTH,high,frequent_travel
U004454,2018-03-13 02:18:00,active,2951,35_49,SG_NORTH,low,occasional_travel
U004455,2025-05-03 09:10:00,active,343,25_34,SG_NORTHEAST,medium,local_only
U004456,2026-01-13 10:38:00,active,88,25_34,SG_NORTH,medium,local_only
U004457,2019-11-20 17:39:00,active,2333,25_34,SG_EAST,high,frequent_travel
U004458,2025-06-16 04:56:00,active,299,50_64,SG_WEST,high,frequent_travel
U004459,2019-04-02 18:52:00,active,2565,50_64,SG_NORTHEAST,low,local_only
U004460,2020-11-27 17:44:00,active,1960,18_24,SG_NORTH,high,frequent_travel
U004461,2024-01-05 12:42:00,active,826,35_49,SG_NORTHEAST,low,occasional_travel
U004462,2023-12-01 18:08:00,active,861,18_24,SG_CENTRAL,medium,frequent_travel
U004463,2016-07-06 10:58:00,active,3566,35_49,SG_EAST,high,occasional_travel
U004464,2021-11-14 02:01:00,active,1609,50_64,SG_EAST,medium,local_only
U004465,2017-03-30 07:05:00,active,3299,35_49,SG_WEST,medium,local_only
U004466,2017-03-21 03:31:00,active,3308,35_49,SG_NORTH,medium,occasional_travel
U004467,2019-05-24 19:59:00,inactive,2513,35_49,SG_NORTHEAST,medium,frequent_travel
U004468,2022-12-25 15:55:00,active,1202,25_34,SG_WEST,high,occasional_travel
U004469,2018-05-02 23:28:00,active,2900,18_24,SG_WEST,medium,frequent_travel
U004470,2024-09-23 01:16:00,active,565,50_64,SG_NORTHEAST,low,frequent_travel
U004471,2021-07-31 00:51:00,active,1715,35_49,SG_CENTRAL,low,frequent_travel
U004472,2025-08-31 21:37:00,active,222,50_64,SG_NORTH,high,occasional_travel
U004473,2024-04-06 15:37:00,locked,734,35_49,SG_CENTRAL,high,occasional_travel
U004474,2019-09-22 04:39:00,active,2393,35_49,SG_EAST,low,local_only
U004475,2019-10-28 08:15:00,active,2357,35_49,SG_CENTRAL,low,local_only
U004476,2017-06-12 05:19:00,active,3225,50_64,SG_NORTH,high,frequent_travel
U004477,2016-09-09 12:08:00,active,3500,18_24,SG_WEST,medium,occasional_travel
U004478,2018-03-02 16:39:00,active,2961,25_34,SG_WEST,low,frequent_travel
U004479,2023-01-03 12:11:00,active,1193,50_64,SG_CENTRAL,low,local_only
U004480,2018-12-27 15:09:00,active,2661,18_24,SG_WEST,medium,frequent_travel
U004481,2018-08-24 07:06:00,active,2787,25_34,SG_NORTH,high,frequent_travel
U004482,2016-05-26 06:41:00,active,3607,65_plus,SG_WEST,medium,local_only
U004483,2018-03-24 22:32:00,active,2939,50_64,SG_CENTRAL,medium,local_only
U004484,2021-09-16 14:30:00,active,1667,25_34,SG_NORTHEAST,medium,local_only
U004485,2026-03-25 08:09:00,active,17,25_34,SG_EAST,low,local_only
U004486,2016-04-12 12:56:00,active,3650,65_plus,SG_WEST,low,occasional_travel
U004487,2017-02-11 03:22:00,active,3346,65_plus,SG_EAST,low,local_only
U004488,2021-07-13 20:36:00,active,1732,50_64,SG_CENTRAL,high,local_only
U004489,2018-07-10 17:34:00,active,2831,50_64,SG_CENTRAL,high,local_only
U004490,2022-01-01 11:43:00,active,1561,35_49,SG_NORTHEAST,medium,occasional_travel
U004491,2016-06-11 15:33:00,active,3590,65_plus,SG_WEST,medium,occasional_travel
U004492,2019-11-27 10:14:00,active,2327,25_34,SG_EAST,medium,frequent_travel
U004493,2022-02-18 08:49:00,active,1513,25_34,SG_WEST,low,frequent_travel
U004494,2016-04-18 11:59:00,active,3645,35_49,SG_WEST,medium,local_only
U004495,2020-12-12 00:14:00,active,1946,65_plus,SG_CENTRAL,high,local_only
U004496,2023-11-05 18:08:00,active,887,65_plus,SG_CENTRAL,medium,occasional_travel
U004497,2019-02-14 09:41:00,active,2613,18_24,SG_WEST,low,local_only
U004498,2022-05-14 22:10:00,active,1427,65_plus,SG_WEST,low,frequent_travel
U004499,2023-11-19 00:44:00,active,874,18_24,SG_WEST,high,frequent_travel
U004500,2023-11-03 19:43:00,active,889,35_49,SG_WEST,high,local_only
U004501,2024-01-25 10:34:00,active,807,18_24,SG_CENTRAL,medium,frequent_travel
U004502,2022-09-17 22:59:00,active,1301,18_24,SG_NORTH,medium,frequent_travel
U004503,2023-05-03 10:47:00,active,1074,65_plus,SG_CENTRAL,low,occasional_travel
U004504,2017-05-30 13:35:00,active,3237,65_plus,SG_NORTHEAST,high,frequent_travel
U004505,2019-01-12 12:00:00,active,2646,18_24,SG_NORTH,low,local_only
U004506,2022-03-04 18:24:00,active,1498,50_64,SG_NORTHEAST,medium,local_only
U004507,2025-04-27 16:36:00,active,348,50_64,SG_NORTH,medium,frequent_travel
U004508,2018-01-08 18:13:00,active,3014,25_34,SG_EAST,medium,local_only
U004509,2020-12-07 10:35:00,active,1951,18_24,SG_WEST,high,local_only
U004510,2022-01-27 05:32:00,active,1535,65_plus,SG_CENTRAL,high,occasional_travel
U004511,2021-07-18 00:50:00,active,1728,25_34,SG_NORTHEAST,medium,local_only
U004512,2022-03-10 03:50:00,inactive,1493,65_plus,SG_NORTHEAST,high,local_only
U004513,2023-02-10 06:34:00,active,1156,25_34,SG_CENTRAL,medium,frequent_travel
U004514,2020-11-14 00:34:00,active,1974,18_24,SG_WEST,high,occasional_travel
U004515,2021-07-03 21:24:00,active,1742,65_plus,SG_EAST,low,local_only
U004516,2026-03-16 06:50:00,active,26,35_49,SG_EAST,low,occasional_travel
U004517,2024-04-08 19:40:00,active,732,50_64,SG_NORTHEAST,high,frequent_travel
U004518,2023-10-15 03:18:00,active,909,35_49,SG_CENTRAL,low,occasional_travel
U004519,2024-11-11 18:20:00,active,515,35_49,SG_NORTH,low,local_only
U004520,2026-03-23 17:26:00,active,18,25_34,SG_CENTRAL,high,frequent_travel
U004521,2020-12-26 07:44:00,active,1932,18_24,SG_NORTH,low,frequent_travel
U004522,2016-07-29 06:19:00,locked,3543,50_64,SG_NORTH,medium,frequent_travel
U004523,2017-10-20 08:03:00,active,3095,65_plus,SG_WEST,low,occasional_travel
U004524,2024-11-01 12:21:00,active,525,65_plus,SG_NORTH,low,local_only
U004525,2017-07-11 15:26:00,active,3195,50_64,SG_CENTRAL,low,local_only
U004526,2025-09-27 07:11:00,active,196,35_49,SG_EAST,low,occasional_travel
U004527,2018-09-15 02:06:00,active,2765,18_24,SG_WEST,high,frequent_travel
U004528,2020-11-07 12:24:00,active,1980,50_64,SG_CENTRAL,high,frequent_travel
U004529,2021-06-27 07:54:00,active,1749,65_plus,SG_NORTH,low,occasional_travel
U004530,2022-03-08 15:11:00,active,1494,50_64,SG_NORTH,medium,occasional_travel
U004531,2022-12-16 10:37:00,active,1212,50_64,SG_NORTHEAST,low,local_only
U004532,2023-01-20 02:56:00,active,1177,65_plus,SG_WEST,low,local_only
U004533,2017-01-13 02:24:00,locked,3375,50_64,SG_WEST,low,occasional_travel
U004534,2019-04-12 05:10:00,locked,2556,25_34,SG_EAST,low,frequent_travel
U004535,2025-06-04 03:11:00,active,311,65_plus,SG_CENTRAL,medium,local_only
U004536,2022-03-20 12:21:00,active,1482,25_34,SG_NORTH,low,local_only
U004537,2022-07-10 19:11:00,active,1370,65_plus,SG_CENTRAL,low,occasional_travel
U004538,2025-11-09 12:03:00,active,152,18_24,SG_NORTH,high,local_only
U004539,2021-07-30 11:42:00,active,1716,18_24,SG_EAST,medium,occasional_travel
U004540,2019-12-28 16:29:00,active,2295,35_49,SG_NORTH,medium,frequent_travel
U004541,2021-03-01 17:01:00,active,1866,25_34,SG_EAST,medium,occasional_travel
U004542,2020-07-31 18:56:00,active,2079,35_49,SG_NORTH,low,frequent_travel
U004543,2024-03-07 08:20:00,active,765,50_64,SG_NORTH,high,local_only
U004544,2017-02-06 03:24:00,active,3351,65_plus,SG_NORTH,high,occasional_travel
U004545,2016-09-16 02:20:00,active,3494,25_34,SG_EAST,low,local_only
U004546,2025-03-31 19:07:00,active,375,50_64,SG_NORTH,medium,local_only
U004547,2017-07-17 18:19:00,active,3189,50_64,SG_NORTHEAST,medium,occasional_travel
U004548,2016-08-25 15:48:00,active,3515,50_64,SG_EAST,medium,local_only
U004549,2025-11-01 10:50:00,active,161,25_34,SG_CENTRAL,high,occasional_travel
U004550,2018-10-30 10:19:00,active,2720,50_64,SG_CENTRAL,medium,local_only
U004551,2019-09-02 11:11:00,active,2413,35_49,SG_WEST,low,local_only
U004552,2020-09-20 08:06:00,active,2029,25_34,SG_CENTRAL,high,frequent_travel
U004553,2018-02-21 05:15:00,inactive,2971,35_49,SG_NORTH,high,local_only
U004554,2021-12-30 15:35:00,active,1562,25_34,SG_CENTRAL,low,local_only
U004555,2025-08-22 10:43:00,active,232,65_plus,SG_NORTHEAST,high,local_only
U004556,2025-07-14 17:08:00,active,270,18_24,SG_CENTRAL,medium,frequent_travel
U004557,2025-10-10 06:05:00,active,183,25_34,SG_WEST,high,occasional_travel
U004558,2025-07-21 00:34:00,active,264,65_plus,SG_EAST,high,frequent_travel
U004559,2025-09-15 14:47:00,active,207,18_24,SG_WEST,high,local_only
U004560,2019-03-04 20:52:00,active,2594,18_24,SG_EAST,medium,occasional_travel
U004561,2024-05-13 17:47:00,active,697,18_24,SG_NORTHEAST,low,local_only
U004562,2024-09-26 12:59:00,active,561,65_plus,SG_CENTRAL,medium,frequent_travel
U004563,2022-11-16 20:21:00,active,1241,35_49,SG_NORTH,low,occasional_travel
U004564,2018-03-24 04:29:00,active,2940,18_24,SG_CENTRAL,medium,frequent_travel
U004565,2020-02-16 04:46:00,active,2246,25_34,SG_CENTRAL,high,occasional_travel
U004566,2020-09-13 05:05:00,active,2036,65_plus,SG_NORTHEAST,medium,local_only
U004567,2025-03-19 16:58:00,active,387,18_24,SG_WEST,low,frequent_travel
U004568,2021-07-16 15:19:00,active,1729,50_64,SG_WEST,high,local_only
U004569,2017-10-13 08:28:00,active,3102,50_64,SG_NORTH,medium,frequent_travel
U004570,2016-07-22 08:39:00,active,3550,50_64,SG_NORTH,low,frequent_travel
U004571,2020-04-27 17:29:00,active,2174,25_34,SG_NORTH,low,occasional_travel
U004572,2020-03-01 18:03:00,active,2231,35_49,SG_CENTRAL,low,frequent_travel
U004573,2018-12-07 22:28:00,active,2681,25_34,SG_NORTH,medium,local_only
U004574,2019-08-21 06:35:00,active,2425,50_64,SG_NORTH,medium,frequent_travel
U004575,2016-12-16 12:25:00,active,3402,65_plus,SG_EAST,medium,frequent_travel
U004576,2021-10-28 09:05:00,locked,1626,35_49,SG_EAST,low,frequent_travel
U004577,2019-02-02 15:27:00,active,2624,65_plus,SG_NORTHEAST,low,occasional_travel
U004578,2023-01-03 16:11:00,active,1193,35_49,SG_NORTHEAST,high,local_only
U004579,2024-10-03 00:58:00,active,555,50_64,SG_NORTH,medium,local_only
U004580,2021-05-31 01:00:00,inactive,1776,50_64,SG_NORTH,medium,local_only
U004581,2020-02-14 05:36:00,active,2248,35_49,SG_NORTHEAST,low,occasional_travel
U004582,2025-12-12 09:32:00,active,120,35_49,SG_CENTRAL,medium,local_only
U004583,2017-07-09 22:47:00,active,3197,65_plus,SG_NORTHEAST,low,frequent_travel
U004584,2025-06-29 07:16:00,active,286,35_49,SG_NORTH,medium,local_only
U004585,2020-04-13 17:49:00,active,2188,18_24,SG_WEST,high,occasional_travel
U004586,2025-11-01 10:06:00,active,161,35_49,SG_CENTRAL,low,frequent_travel
U004587,2019-07-06 05:44:00,active,2471,65_plus,SG_EAST,high,occasional_travel
U004588,2019-12-25 19:14:00,active,2298,50_64,SG_CENTRAL,high,local_only
U004589,2019-01-27 11:26:00,active,2631,65_plus,SG_EAST,low,local_only
U004590,2025-02-19 06:53:00,active,416,18_24,SG_CENTRAL,high,frequent_travel
U004591,2021-11-19 14:39:00,active,1603,35_49,SG_EAST,high,local_only
U004592,2021-10-09 13:26:00,active,1644,35_49,SG_EAST,low,local_only
U004593,2023-09-24 05:33:00,active,930,25_34,SG_CENTRAL,high,frequent_travel
U004594,2026-02-05 22:53:00,active,64,18_24,SG_CENTRAL,medium,frequent_travel
U004595,2024-01-31 11:20:00,locked,801,35_49,SG_EAST,medium,frequent_travel
U004596,2018-04-22 21:33:00,active,2910,65_plus,SG_NORTH,medium,local_only
U004597,2021-01-03 14:20:00,active,1923,18_24,SG_WEST,medium,frequent_travel
U004598,2025-03-30 14:06:00,active,376,35_49,SG_NORTH,high,frequent_travel
U004599,2022-02-25 22:05:00,active,1505,50_64,SG_WEST,low,frequent_travel
U004600,2022-01-03 17:29:00,active,1558,25_34,SG_WEST,high,occasional_travel
U004601,2023-06-09 23:17:00,active,1036,35_49,SG_CENTRAL,medium,occasional_travel
U004602,2018-12-04 21:22:00,active,2684,65_plus,SG_NORTH,medium,frequent_travel
U004603,2024-01-18 13:16:00,active,813,35_49,SG_NORTHEAST,low,occasional_travel
U004604,2019-12-24 04:12:00,active,2300,35_49,SG_NORTHEAST,medium,frequent_travel
U004605,2024-06-24 21:48:00,active,655,25_34,SG_NORTH,medium,occasional_travel
U004606,2020-06-21 01:19:00,active,2120,18_24,SG_NORTH,medium,occasional_travel
U004607,2020-05-23 19:56:00,active,2148,65_plus,SG_NORTHEAST,medium,local_only
U004608,2024-06-28 13:48:00,active,651,65_plus,SG_NORTHEAST,low,frequent_travel
U004609,2016-12-22 13:52:00,active,3396,25_34,SG_NORTH,high,frequent_travel
U004610,2022-06-29 17:44:00,active,1381,18_24,SG_WEST,medium,local_only
U004611,2022-03-24 10:55:00,active,1479,65_plus,SG_WEST,medium,occasional_travel
U004612,2024-06-04 11:44:00,active,676,25_34,SG_WEST,low,frequent_travel
U004613,2017-10-09 05:19:00,active,3106,50_64,SG_NORTH,low,frequent_travel
U004614,2020-10-12 07:10:00,active,2007,65_plus,SG_WEST,medium,frequent_travel
U004615,2017-06-08 00:13:00,active,3229,18_24,SG_EAST,high,local_only
U004616,2025-07-25 21:37:00,active,259,65_plus,SG_WEST,low,occasional_travel
U004617,2025-11-04 12:55:00,active,157,18_24,SG_WEST,medium,local_only
U004618,2018-11-25 05:42:00,locked,2694,18_24,SG_WEST,low,occasional_travel
U004619,2023-09-25 09:48:00,active,929,50_64,SG_NORTHEAST,medium,frequent_travel
U004620,2018-07-29 13:04:00,active,2812,25_34,SG_NORTH,high,occasional_travel
U004621,2024-03-02 09:19:00,active,770,18_24,SG_CENTRAL,low,local_only
U004622,2018-11-28 23:58:00,active,2690,35_49,SG_EAST,medium,occasional_travel
U004623,2024-03-15 20:17:00,active,756,25_34,SG_NORTHEAST,medium,frequent_travel
U004624,2022-01-05 05:45:00,active,1557,35_49,SG_CENTRAL,high,local_only
