session_id,scenario_name,user_id,device_id,service_id,authenticated_flag,login_stage_suspicious
SE029263,normal_returning_login_and_normal_usage,U003646,D004690,S0004,True,False
SE029264,social_engineering_or_malicious_approval,U003646,D004690,S0002,True,False
SE029265,suspicious_downstream_misuse_after_successful_access,U003646,D004690,S0008,True,False
SE029266,suspicious_downstream_misuse_after_successful_access,U003646,D004690,S0003,True,False
SE029267,normal_returning_login_and_normal_usage,U003646,D004690,S0007,True,False
SE029268,normal_returning_login_and_normal_usage,U003646,D004690,S0001,True,False
SE029269,normal_returning_login_and_normal_usage,U003646,D004690,S0006,True,False
SE029270,normal_returning_login_and_normal_usage,U003646,D004690,S0009,True,False
SE029271,normal_returning_login_and_normal_usage,U003647,D004691,S0010,True,False
SE029272,normal_returning_login_and_normal_usage,U003647,D004691,S0010,True,False
SE029273,normal_returning_login_and_normal_usage,U003647,D004691,S0002,True,False
SE029274,normal_returning_login_and_normal_usage,U003647,D004691,S0003,True,False
SE029275,legitimate_travel_or_device_change_login,U003647,D004691,S0002,True,False
SE029276,social_engineering_or_malicious_approval,U003647,D004691,S0009,True,True
SE029277,normal_returning_login_and_normal_usage,U003648,D004692,S0009,True,False
SE029278,relinquished_account_access_and_operation,U003648,D004692,S0001,True,False
SE029279,normal_returning_login_and_normal_usage,U003648,D004692,S0012,True,False
SE029280,normal_returning_login_and_normal_usage,U003648,D004692,S0012,True,False
SE029281,social_engineering_or_malicious_approval,U003649,D004693,S0004,True,True
SE029282,legitimate_first_time_or_infrequent_service_usage,U003649,D004693,S0004,True,False
SE029283,normal_returning_login_and_normal_usage,U003649,D004693,S0007,True,False
SE029284,normal_returning_login_and_normal_usage,U003649,D004693,S0001,True,False
SE029285,social_engineering_or_malicious_approval,U003649,D004693,S0007,True,False
SE029286,normal_returning_login_and_normal_usage,U003649,D004693,S0003,True,False
SE029287,repeated_attempts_before_success,U003650,D004694,S0007,True,True
SE029288,normal_returning_login_and_normal_usage,U003650,D004694,S0006,True,False
SE029289,normal_returning_login_and_normal_usage,U003650,D004694,S0012,True,False
SE029290,legitimate_travel_or_device_change_login,U003650,D004694,S0012,True,False
SE029291,normal_returning_login_and_normal_usage,U003650,D004694,S0009,True,False
SE029292,normal_returning_login_and_normal_usage,U003650,D004694,S0007,True,False
SE029293,remote_control_or_device_compromise_access,U003650,D004694,S0001,True,True
SE029294,social_engineering_or_malicious_approval,U003650,D004694,S0006,True,False
SE029295,normal_returning_login_and_normal_usage,U003650,D004694,S0002,True,False
SE029296,social_engineering_or_malicious_approval,U003650,D004694,S0012,True,True
SE029297,normal_returning_login_and_normal_usage,U003650,D004694,S0010,True,False
SE029298,normal_returning_login_and_normal_usage,U003651,D004695,S0002,True,False
SE029299,relinquished_account_access_and_operation,U003651,D004695,S0001,True,True
SE029300,normal_returning_login_and_normal_usage,U003651,D004695,S0012,True,False
SE029301,normal_returning_login_and_normal_usage,U003651,D004695,S0011,True,False
SE029302,normal_returning_login_and_normal_usage,U003652,D004697,S0004,True,False
SE029303,legitimate_first_time_or_infrequent_service_usage,U003652,D004697,S0007,True,False
SE029304,normal_returning_login_and_normal_usage,U003652,D004696,S0009,True,False
SE029305,normal_returning_login_and_normal_usage,U003652,D004697,S0009,True,False
SE029306,normal_returning_login_and_normal_usage,U003652,D004696,S0012,True,False
SE029307,normal_returning_login_and_normal_usage,U003652,D004696,S0012,True,False
SE029308,normal_returning_login_and_normal_usage,U003652,D004697,S0005,True,False
SE029309,normal_returning_login_and_normal_usage,U003653,D004698,S0010,True,False
SE029310,legitimate_travel_or_device_change_login,U003653,D004698,S0011,True,False
SE029311,relinquished_account_access_and_operation,U003653,D004698,S0005,True,False
SE029312,remote_control_or_device_compromise_access,U003653,D004698,S0009,True,True
SE029313,normal_returning_login_and_normal_usage,U003653,D004698,S0007,True,False
SE029314,legitimate_travel_or_device_change_login,U003653,D004698,S0011,True,False
SE029315,normal_returning_login_and_normal_usage,U003653,D004698,S0011,True,False
SE029316,normal_returning_login_and_normal_usage,U003653,D004698,S0003,True,False
SE029317,legitimate_travel_or_device_change_login,U003653,D004698,S0005,True,False
SE029318,normal_returning_login_and_normal_usage,U003654,D004699,S0005,True,False
SE029319,normal_returning_login_and_normal_usage,U003654,D004699,S0006,True,False
SE029320,normal_returning_login_and_normal_usage,U003654,D004699,S0008,True,False
SE029321,normal_returning_login_and_normal_usage,U003654,D004700,S0011,True,False
SE029322,normal_returning_login_and_normal_usage,U003654,D004699,S0004,True,False
SE029323,normal_returning_login_and_normal_usage,U003654,D004700,S0009,True,False
SE029324,normal_returning_login_and_normal_usage,U003654,D004699,S0012,True,False
SE029325,normal_returning_login_and_normal_usage,U003654,D004700,S0006,True,False
SE029326,normal_returning_login_and_normal_usage,U003654,D004699,S0009,True,False
SE029327,normal_returning_login_and_normal_usage,U003654,D004700,S0002,True,False
SE029328,legitimate_travel_or_device_change_login,U003654,D004700,S0012,True,False
SE029329,normal_returning_login_and_normal_usage,U003655,D004701,S0002,True,False
SE029330,normal_returning_login_and_normal_usage,U003655,D004701,S0012,True,False
SE029331,normal_returning_login_and_normal_usage,U003655,D004702,S0002,True,False
SE029332,suspicious_downstream_misuse_after_successful_access,U003655,D004702,S0005,True,False
SE029333,normal_returning_login_and_normal_usage,U003655,D004702,S0008,True,False
SE029334,legitimate_travel_or_device_change_login,U003655,D004701,S0010,True,False
SE029335,normal_returning_login_and_normal_usage,U003655,D004701,S0010,True,False
SE029336,suspicious_downstream_misuse_after_successful_access,U003655,D004702,S0004,True,False
SE029337,normal_returning_login_and_normal_usage,U003655,D004702,S0006,True,False
SE029338,remote_control_or_device_compromise_access,U003655,D004702,S0005,True,True
SE029339,social_engineering_or_malicious_approval,U003655,D004702,S0007,True,True
SE029340,normal_returning_login_and_normal_usage,U003655,D004702,S0005,True,False
SE029341,normal_returning_login_and_normal_usage,U003656,D004703,S0005,True,False
SE029342,normal_returning_login_and_normal_usage,U003656,D004703,S0010,True,False
SE029343,normal_returning_login_and_normal_usage,U003656,D004703,S0001,True,False
SE029344,normal_returning_login_and_normal_usage,U003656,D004703,S0006,True,False
SE029345,normal_returning_login_and_normal_usage,U003656,D004703,S0003,True,False
SE029346,social_engineering_or_malicious_approval,U003656,D004703,S0002,True,True
SE029347,legitimate_travel_or_device_change_login,U003656,D004703,S0005,True,False
SE029348,normal_returning_login_and_normal_usage,U003656,D004703,S0006,True,False
SE029349,normal_returning_login_and_normal_usage,U003656,D004703,S0005,True,False
SE029350,legitimate_travel_or_device_change_login,U003657,D004705,S0006,True,False
SE029351,normal_returning_login_and_normal_usage,U003657,D004704,S0008,True,False
SE029352,normal_returning_login_and_normal_usage,U003657,D004705,S0011,True,False
SE029353,normal_returning_login_and_normal_usage,U003657,D004704,S0002,True,False
SE029354,normal_returning_login_and_normal_usage,U003657,D004705,S0008,True,False
SE029355,normal_returning_login_and_normal_usage,U003657,D004705,S0008,True,False
SE029356,repeated_attempts_before_success,U003658,D004706,S0005,False,True
SE029357,normal_returning_login_and_normal_usage,U003658,D004706,S0002,True,False
SE029358,normal_returning_login_and_normal_usage,U003658,D004706,S0008,True,False
SE029359,normal_returning_login_and_normal_usage,U003658,D004706,S0006,True,False
SE029360,social_engineering_or_malicious_approval,U003658,D004706,S0006,True,False
SE029361,repeated_attempts_before_success,U003658,D004706,S0002,True,True
SE029362,normal_returning_login_and_normal_usage,U003658,D004706,S0007,True,False
SE029363,suspicious_downstream_misuse_after_successful_access,U003658,D004706,S0001,True,False
SE029364,normal_returning_login_and_normal_usage,U003658,D004706,S0008,True,False
SE029365,normal_returning_login_and_normal_usage,U003658,D004706,S0002,True,False
SE029366,social_engineering_or_malicious_approval,U003659,D004707,S0011,True,True
SE029367,normal_returning_login_and_normal_usage,U003659,D004708,S0005,True,False
SE029368,normal_returning_login_and_normal_usage,U003659,D004709,S0001,True,False
SE029369,normal_returning_login_and_normal_usage,U003659,D004709,S0002,True,False
SE029370,social_engineering_or_malicious_approval,U003659,D004709,S0007,True,True
SE029371,normal_returning_login_and_normal_usage,U003660,D004710,S0004,True,False
SE029372,normal_returning_login_and_normal_usage,U003660,D004710,S0010,True,False
SE029373,legitimate_first_time_or_infrequent_service_usage,U003660,D004710,S0003,True,False
SE029374,normal_returning_login_and_normal_usage,U003660,D004710,S0012,True,False
SE029375,legitimate_travel_or_device_change_login,U003660,D004710,S0010,True,False
SE029376,legitimate_first_time_or_infrequent_service_usage,U003660,D004710,S0007,True,False
SE029377,normal_returning_login_and_normal_usage,U003660,D004710,S0005,True,False
SE029378,normal_returning_login_and_normal_usage,U003660,D004710,S0002,True,False
SE029379,legitimate_first_time_or_infrequent_service_usage,U003660,D004710,S0005,True,False
SE029380,legitimate_first_time_or_infrequent_service_usage,U003660,D004710,S0008,True,False
SE029381,legitimate_travel_or_device_change_login,U003660,D004710,S0010,True,False
SE029382,normal_returning_login_and_normal_usage,U003660,D004710,S0011,True,False
SE029383,normal_returning_login_and_normal_usage,U003661,D004711,S0002,True,False
SE029384,legitimate_travel_or_device_change_login,U003661,D004711,S0002,True,False
SE029385,normal_returning_login_and_normal_usage,U003661,D004711,S0003,True,False
SE029386,normal_returning_login_and_normal_usage,U003661,D004711,S0011,True,False
SE029387,normal_returning_login_and_normal_usage,U003661,D004711,S0003,True,False
SE029388,remote_control_or_device_compromise_access,U003662,D004712,S0006,True,True
SE029389,suspicious_downstream_misuse_after_successful_access,U003662,D004712,S0004,True,False
SE029390,normal_returning_login_and_normal_usage,U003662,D004712,S0004,True,False
SE029391,repeated_attempts_before_success,U003662,D004712,S0003,True,True
SE029392,normal_returning_login_and_normal_usage,U003662,D004712,S0007,True,False
SE029393,social_engineering_or_malicious_approval,U003662,D004712,S0004,True,True
SE029394,legitimate_travel_or_device_change_login,U003662,D004712,S0001,True,False
SE029395,legitimate_first_time_or_infrequent_service_usage,U003662,D004712,S0004,True,False
SE029396,normal_returning_login_and_normal_usage,U003662,D004712,S0003,True,False
SE029397,repeated_attempts_before_success,U003663,D004713,S0010,True,True
SE029398,legitimate_travel_or_device_change_login,U003663,D004713,S0009,True,False
SE029399,normal_returning_login_and_normal_usage,U003663,D004713,S0007,True,False
SE029400,normal_returning_login_and_normal_usage,U003663,D004713,S0001,True,False
SE029401,normal_returning_login_and_normal_usage,U003663,D004713,S0004,True,False
SE029402,normal_returning_login_and_normal_usage,U003663,D004713,S0011,True,False
SE029403,normal_returning_login_and_normal_usage,U003664,D004714,S0006,True,False
SE029404,legitimate_travel_or_device_change_login,U003664,D004714,S0004,True,False
SE029405,legitimate_first_time_or_infrequent_service_usage,U003664,D004714,S0010,True,False
SE029406,normal_returning_login_and_normal_usage,U003664,D004714,S0003,True,False
SE029407,remote_control_or_device_compromise_access,U003664,D004714,S0010,True,True
SE029408,normal_returning_login_and_normal_usage,U003664,D004714,S0004,True,False
SE029409,normal_returning_login_and_normal_usage,U003664,D004714,S0007,True,False
SE029410,normal_returning_login_and_normal_usage,U003664,D004714,S0008,True,False
SE029411,normal_returning_login_and_normal_usage,U003664,D004714,S0002,True,False
SE029412,normal_returning_login_and_normal_usage,U003664,D004714,S0005,True,False
SE029413,normal_returning_login_and_normal_usage,U003664,D004714,S0012,True,False
SE029414,social_engineering_or_malicious_approval,U003665,D004715,S0008,True,True
SE029415,normal_returning_login_and_normal_usage,U003665,D004715,S0008,True,False
SE029416,social_engineering_or_malicious_approval,U003665,D004715,S0009,True,True
SE029417,normal_returning_login_and_normal_usage,U003665,D004715,S0007,True,False
SE029418,normal_returning_login_and_normal_usage,U003665,D004715,S0011,True,False
SE029419,normal_returning_login_and_normal_usage,U003665,D004715,S0006,True,False
SE029420,normal_returning_login_and_normal_usage,U003665,D004715,S0003,True,False
SE029421,normal_returning_login_and_normal_usage,U003666,D004716,S0011,True,False
SE029422,normal_returning_login_and_normal_usage,U003666,D004716,S0006,True,False
SE029423,normal_returning_login_and_normal_usage,U003666,D004716,S0011,True,False
SE029424,normal_returning_login_and_normal_usage,U003666,D004716,S0009,True,False
SE029425,legitimate_travel_or_device_change_login,U003666,D004716,S0010,True,False
SE029426,remote_control_or_device_compromise_access,U003667,D004719,S0009,True,True
SE029427,legitimate_travel_or_device_change_login,U003667,D004719,S0010,True,False
SE029428,relinquished_account_access_and_operation,U003667,D004719,S0010,True,False
SE029429,normal_returning_login_and_normal_usage,U003667,D004718,S0001,True,False
SE029430,normal_returning_login_and_normal_usage,U003667,D004717,S0004,True,False
SE029431,normal_returning_login_and_normal_usage,U003667,D004717,S0006,True,False
SE029432,normal_returning_login_and_normal_usage,U003667,D004719,S0005,True,False
SE029433,normal_returning_login_and_normal_usage,U003667,D004719,S0002,True,False
SE029434,normal_returning_login_and_normal_usage,U003667,D004719,S0011,True,False
SE029435,normal_returning_login_and_normal_usage,U003667,D004719,S0003,True,False
SE029436,legitimate_first_time_or_infrequent_service_usage,U003668,D004720,S0002,True,False
SE029437,normal_returning_login_and_normal_usage,U003668,D004722,S0007,True,False
SE029438,normal_returning_login_and_normal_usage,U003668,D004722,S0001,True,False
SE029439,normal_returning_login_and_normal_usage,U003668,D004720,S0008,True,False
SE029440,normal_returning_login_and_normal_usage,U003668,D004721,S0008,True,False
SE029441,normal_returning_login_and_normal_usage,U003668,D004722,S0008,True,False
SE029442,normal_returning_login_and_normal_usage,U003669,D004723,S0011,True,False
SE029443,normal_returning_login_and_normal_usage,U003669,D004723,S0001,True,False
SE029444,social_engineering_or_malicious_approval,U003669,D004723,S0002,True,True
SE029445,legitimate_first_time_or_infrequent_service_usage,U003669,D004723,S0011,True,False
SE029446,normal_returning_login_and_normal_usage,U003669,D004723,S0005,True,False
SE029447,repeated_attempts_before_success,U003669,D004723,S0006,False,True
SE029448,social_engineering_or_malicious_approval,U003669,D004723,S0005,True,True
SE029449,normal_returning_login_and_normal_usage,U003669,D004723,S0002,True,False
SE029450,normal_returning_login_and_normal_usage,U003670,D004724,S0008,True,False
SE029451,normal_returning_login_and_normal_usage,U003670,D004724,S0006,True,False
SE029452,normal_returning_login_and_normal_usage,U003670,D004724,S0011,True,False
SE029453,normal_returning_login_and_normal_usage,U003670,D004724,S0001,True,False
SE029454,normal_returning_login_and_normal_usage,U003670,D004724,S0009,True,False
SE029455,normal_returning_login_and_normal_usage,U003670,D004724,S0006,True,False
SE029456,normal_returning_login_and_normal_usage,U003670,D004724,S0009,True,False
SE029457,normal_returning_login_and_normal_usage,U003670,D004724,S0006,True,False
SE029458,suspicious_downstream_misuse_after_successful_access,U003670,D004724,S0006,True,False
SE029459,normal_returning_login_and_normal_usage,U003670,D004724,S0008,True,False
SE029460,legitimate_first_time_or_infrequent_service_usage,U003671,D004725,S0006,True,False
SE029461,normal_returning_login_and_normal_usage,U003671,D004725,S0008,True,False
SE029462,legitimate_travel_or_device_change_login,U003671,D004726,S0010,True,False
SE029463,normal_returning_login_and_normal_usage,U003671,D004725,S0009,True,False
SE029464,normal_returning_login_and_normal_usage,U003671,D004725,S0012,True,False
SE029465,normal_returning_login_and_normal_usage,U003671,D004726,S0009,True,False
SE029466,legitimate_first_time_or_infrequent_service_usage,U003671,D004725,S0002,True,False
SE029467,normal_returning_login_and_normal_usage,U003671,D004725,S0003,True,False
SE029468,normal_returning_login_and_normal_usage,U003671,D004726,S0009,True,False
SE029469,normal_returning_login_and_normal_usage,U003671,D004725,S0012,True,False
SE029470,normal_returning_login_and_normal_usage,U003671,D004725,S0004,True,False
SE029471,legitimate_travel_or_device_change_login,U003671,D004726,S0008,True,False
SE029472,normal_returning_login_and_normal_usage,U003672,D004728,S0012,True,False
SE029473,normal_returning_login_and_normal_usage,U003672,D004727,S0010,True,False
SE029474,normal_returning_login_and_normal_usage,U003672,D004727,S0007,True,False
SE029475,normal_returning_login_and_normal_usage,U003672,D004728,S0009,True,False
SE029476,remote_control_or_device_compromise_access,U003672,D004727,S0008,True,True
SE029477,normal_returning_login_and_normal_usage,U003672,D004727,S0012,True,False
SE029478,normal_returning_login_and_normal_usage,U003672,D004728,S0009,True,False
SE029479,normal_returning_login_and_normal_usage,U003672,D004728,S0007,True,False
SE029480,normal_returning_login_and_normal_usage,U003673,D004729,S0005,True,False
SE029481,normal_returning_login_and_normal_usage,U003673,D004729,S0006,True,False
SE029482,social_engineering_or_malicious_approval,U003673,D004729,S0003,True,True
SE029483,social_engineering_or_malicious_approval,U003673,D004729,S0009,True,True
SE029484,normal_returning_login_and_normal_usage,U003673,D004729,S0003,True,False
SE029485,normal_returning_login_and_normal_usage,U003673,D004729,S0011,True,False
SE029486,normal_returning_login_and_normal_usage,U003673,D004729,S0011,True,False
SE029487,legitimate_first_time_or_infrequent_service_usage,U003673,D004729,S0010,True,False
SE029488,suspicious_downstream_misuse_after_successful_access,U003674,D004730,S0007,True,False
SE029489,normal_returning_login_and_normal_usage,U003674,D004730,S0011,True,False
SE029490,normal_returning_login_and_normal_usage,U003674,D004730,S0012,True,False
SE029491,normal_returning_login_and_normal_usage,U003674,D004730,S0005,True,False
SE029492,legitimate_travel_or_device_change_login,U003674,D004730,S0012,True,False
SE029493,legitimate_travel_or_device_change_login,U003674,D004730,S0002,True,False
SE029494,remote_control_or_device_compromise_access,U003674,D004730,S0009,True,True
SE029495,legitimate_first_time_or_infrequent_service_usage,U003674,D004730,S0004,True,False
SE029496,normal_returning_login_and_normal_usage,U003674,D004730,S0002,True,False
SE029497,normal_returning_login_and_normal_usage,U003674,D004730,S0010,True,False
SE029498,normal_returning_login_and_normal_usage,U003674,D004730,S0009,True,False
SE029499,normal_returning_login_and_normal_usage,U003674,D004730,S0003,True,False
SE029500,remote_control_or_device_compromise_access,U003675,D004731,S0001,True,True
SE029501,normal_returning_login_and_normal_usage,U003675,D004731,S0011,True,False
SE029502,normal_returning_login_and_normal_usage,U003675,D004731,S0007,True,False
SE029503,relinquished_account_access_and_operation,U003675,D004731,S0012,True,True
SE029504,remote_control_or_device_compromise_access,U003675,D004731,S0001,True,True
SE029505,normal_returning_login_and_normal_usage,U003675,D004731,S0005,True,False
SE029506,social_engineering_or_malicious_approval,U003676,D004733,S0007,True,False
SE029507,normal_returning_login_and_normal_usage,U003676,D004732,S0008,True,False
SE029508,social_engineering_or_malicious_approval,U003676,D004732,S0005,True,True
SE029509,social_engineering_or_malicious_approval,U003676,D004733,S0012,True,True
SE029510,normal_returning_login_and_normal_usage,U003676,D004733,S0002,True,False
SE029511,normal_returning_login_and_normal_usage,U003677,D004734,S0010,True,False
SE029512,normal_returning_login_and_normal_usage,U003677,D004734,S0005,True,False
SE029513,normal_returning_login_and_normal_usage,U003677,D004734,S0009,True,False
SE029514,normal_returning_login_and_normal_usage,U003677,D004734,S0011,True,False
SE029515,normal_returning_login_and_normal_usage,U003677,D004734,S0004,True,False
SE029516,normal_returning_login_and_normal_usage,U003677,D004734,S0008,True,False
SE029517,normal_returning_login_and_normal_usage,U003677,D004734,S0005,True,False
SE029518,legitimate_travel_or_device_change_login,U003677,D004734,S0010,True,False
SE029519,relinquished_account_access_and_operation,U003677,D004734,S0005,True,True
SE029520,normal_returning_login_and_normal_usage,U003678,D004735,S0005,True,False
SE029521,normal_returning_login_and_normal_usage,U003678,D004735,S0007,True,False
SE029522,normal_returning_login_and_normal_usage,U003678,D004735,S0011,True,False
SE029523,legitimate_first_time_or_infrequent_service_usage,U003678,D004735,S0004,True,False
SE029524,normal_returning_login_and_normal_usage,U003678,D004735,S0007,True,False
SE029525,relinquished_account_access_and_operation,U003678,D004735,S0003,True,True
SE029526,normal_returning_login_and_normal_usage,U003678,D004735,S0002,True,False
SE029527,relinquished_account_access_and_operation,U003678,D004735,S0012,True,True
SE029528,normal_returning_login_and_normal_usage,U003678,D004735,S0007,True,False
SE029529,normal_returning_login_and_normal_usage,U003678,D004735,S0001,True,False
SE029530,normal_returning_login_and_normal_usage,U003679,D004736,S0009,True,False
SE029531,normal_returning_login_and_normal_usage,U003679,D004736,S0012,True,False
SE029532,normal_returning_login_and_normal_usage,U003679,D004736,S0005,True,False
SE029533,normal_returning_login_and_normal_usage,U003679,D004736,S0012,True,False
SE029534,normal_returning_login_and_normal_usage,U003679,D004736,S0006,True,False
SE029535,normal_returning_login_and_normal_usage,U003680,D004737,S0001,True,False
SE029536,normal_returning_login_and_normal_usage,U003680,D004737,S0007,True,False
SE029537,normal_returning_login_and_normal_usage,U003680,D004737,S0001,True,False
SE029538,normal_returning_login_and_normal_usage,U003680,D004737,S0002,True,False
SE029539,normal_returning_login_and_normal_usage,U003680,D004737,S0005,True,False
SE029540,normal_returning_login_and_normal_usage,U003680,D004737,S0003,True,False
SE029541,legitimate_travel_or_device_change_login,U003680,D004737,S0002,True,False
SE029542,legitimate_travel_or_device_change_login,U003680,D004737,S0008,True,False
SE029543,normal_returning_login_and_normal_usage,U003680,D004737,S0002,True,False
SE029544,remote_control_or_device_compromise_access,U003681,D004738,S0002,True,True
SE029545,normal_returning_login_and_normal_usage,U003681,D004738,S0003,True,False
SE029546,normal_returning_login_and_normal_usage,U003681,D004738,S0012,True,False
SE029547,social_engineering_or_malicious_approval,U003681,D004738,S0001,True,True
SE029548,relinquished_account_access_and_operation,U003681,D004738,S0012,True,True
SE029549,normal_returning_login_and_normal_usage,U003681,D004738,S0012,True,False
SE029550,normal_returning_login_and_normal_usage,U003681,D004738,S0011,True,False
SE029551,remote_control_or_device_compromise_access,U003682,D004739,S0006,True,True
SE029552,normal_returning_login_and_normal_usage,U003682,D004739,S0007,True,False
SE029553,remote_control_or_device_compromise_access,U003682,D004739,S0011,True,True
SE029554,relinquished_account_access_and_operation,U003682,D004739,S0010,True,True
SE029555,normal_returning_login_and_normal_usage,U003683,D004740,S0006,True,False
SE029556,relinquished_account_access_and_operation,U003683,D004740,S0010,True,False
SE029557,normal_returning_login_and_normal_usage,U003683,D004740,S0002,True,False
SE029558,normal_returning_login_and_normal_usage,U003683,D004740,S0009,True,False
SE029559,normal_returning_login_and_normal_usage,U003683,D004740,S0009,True,False
SE029560,normal_returning_login_and_normal_usage,U003683,D004740,S0001,True,False
SE029561,relinquished_account_access_and_operation,U003683,D004740,S0008,True,False
SE029562,normal_returning_login_and_normal_usage,U003683,D004740,S0012,True,False
SE029563,normal_returning_login_and_normal_usage,U003683,D004740,S0009,True,False
SE029564,normal_returning_login_and_normal_usage,U003683,D004740,S0001,True,False
SE029565,legitimate_travel_or_device_change_login,U003683,D004740,S0003,True,False
SE029566,legitimate_first_time_or_infrequent_service_usage,U003684,D004741,S0012,True,False
SE029567,relinquished_account_access_and_operation,U003684,D004741,S0002,True,False
SE029568,normal_returning_login_and_normal_usage,U003684,D004741,S0004,True,False
SE029569,legitimate_first_time_or_infrequent_service_usage,U003684,D004741,S0003,True,False
SE029570,normal_returning_login_and_normal_usage,U003684,D004741,S0005,True,False
SE029571,normal_returning_login_and_normal_usage,U003684,D004741,S0005,True,False
SE029572,normal_returning_login_and_normal_usage,U003684,D004741,S0005,True,False
SE029573,normal_returning_login_and_normal_usage,U003684,D004741,S0004,True,False
SE029574,normal_returning_login_and_normal_usage,U003684,D004741,S0006,True,False
SE029575,normal_returning_login_and_normal_usage,U003685,D004742,S0007,True,False
SE029576,legitimate_first_time_or_infrequent_service_usage,U003685,D004742,S0006,True,False
SE029577,normal_returning_login_and_normal_usage,U003685,D004743,S0008,True,False
SE029578,normal_returning_login_and_normal_usage,U003685,D004742,S0002,True,False
SE029579,relinquished_account_access_and_operation,U003685,D004743,S0002,True,False
SE029580,normal_returning_login_and_normal_usage,U003685,D004743,S0011,True,False
SE029581,normal_returning_login_and_normal_usage,U003686,D004745,S0003,True,False
SE029582,suspicious_downstream_misuse_after_successful_access,U003686,D004744,S0011,True,False
SE029583,legitimate_travel_or_device_change_login,U003686,D004745,S0004,True,False
SE029584,legitimate_travel_or_device_change_login,U003686,D004744,S0012,True,False
SE029585,normal_returning_login_and_normal_usage,U003686,D004745,S0005,True,False
SE029586,legitimate_first_time_or_infrequent_service_usage,U003686,D004744,S0005,True,False
SE029587,normal_returning_login_and_normal_usage,U003686,D004745,S0010,True,False
SE029588,normal_returning_login_and_normal_usage,U003686,D004745,S0011,True,False
SE029589,normal_returning_login_and_normal_usage,U003686,D004745,S0007,True,False
SE029590,legitimate_first_time_or_infrequent_service_usage,U003686,D004744,S0008,True,False
SE029591,normal_returning_login_and_normal_usage,U003687,D004746,S0007,True,False
SE029592,normal_returning_login_and_normal_usage,U003687,D004746,S0007,True,False
SE029593,legitimate_first_time_or_infrequent_service_usage,U003687,D004746,S0005,True,False
SE029594,normal_returning_login_and_normal_usage,U003687,D004746,S0008,True,False
SE029595,normal_returning_login_and_normal_usage,U003687,D004746,S0012,True,False
SE029596,normal_returning_login_and_normal_usage,U003687,D004746,S0003,True,False
SE029597,legitimate_travel_or_device_change_login,U003687,D004746,S0008,True,False
SE029598,normal_returning_login_and_normal_usage,U003687,D004746,S0009,True,False
SE029599,normal_returning_login_and_normal_usage,U003687,D004746,S0009,True,False
SE029600,suspicious_downstream_misuse_after_successful_access,U003687,D004746,S0006,True,False
SE029601,remote_control_or_device_compromise_access,U003687,D004746,S0009,True,True
SE029602,normal_returning_login_and_normal_usage,U003687,D004746,S0008,True,False
SE029603,normal_returning_login_and_normal_usage,U003688,D004747,S0005,True,False
SE029604,normal_returning_login_and_normal_usage,U003688,D004747,S0007,True,False
SE029605,normal_returning_login_and_normal_usage,U003688,D004747,S0008,True,False
SE029606,legitimate_travel_or_device_change_login,U003688,D004747,S0005,True,False
SE029607,normal_returning_login_and_normal_usage,U003688,D004747,S0011,True,False
SE029608,normal_returning_login_and_normal_usage,U003688,D004747,S0001,True,False
SE029609,relinquished_account_access_and_operation,U003688,D004747,S0006,True,False
SE029610,normal_returning_login_and_normal_usage,U003688,D004747,S0011,True,False
SE029611,repeated_attempts_before_success,U003688,D004747,S0012,False,True
SE029612,normal_returning_login_and_normal_usage,U003688,D004747,S0012,True,False
SE029613,normal_returning_login_and_normal_usage,U003688,D004747,S0011,True,False
SE029614,remote_control_or_device_compromise_access,U003689,D004748,S0009,True,True
SE029615,normal_returning_login_and_normal_usage,U003689,D004748,S0007,True,False
SE029616,normal_returning_login_and_normal_usage,U003689,D004749,S0006,True,False
SE029617,normal_returning_login_and_normal_usage,U003689,D004749,S0001,True,False
SE029618,normal_returning_login_and_normal_usage,U003689,D004748,S0012,True,False
SE029619,remote_control_or_device_compromise_access,U003689,D004749,S0008,True,True
SE029620,legitimate_travel_or_device_change_login,U003690,D004751,S0010,True,False
SE029621,relinquished_account_access_and_operation,U003690,D004752,S0008,True,False
SE029622,normal_returning_login_and_normal_usage,U003690,D004751,S0008,True,False
SE029623,normal_returning_login_and_normal_usage,U003690,D004751,S0007,True,False
SE029624,remote_control_or_device_compromise_access,U003690,D004752,S0003,True,True
SE029625,normal_returning_login_and_normal_usage,U003690,D004750,S0007,True,False
SE029626,legitimate_travel_or_device_change_login,U003690,D004752,S0006,True,False
SE029627,normal_returning_login_and_normal_usage,U003690,D004752,S0007,True,False
SE029628,normal_returning_login_and_normal_usage,U003690,D004752,S0011,True,False
SE029629,normal_returning_login_and_normal_usage,U003691,D004753,S0012,True,False
SE029630,normal_returning_login_and_normal_usage,U003691,D004753,S0010,True,False
SE029631,repeated_attempts_before_success,U003691,D004753,S0008,True,True
SE029632,normal_returning_login_and_normal_usage,U003691,D004753,S0010,True,False
SE029633,normal_returning_login_and_normal_usage,U003692,D004754,S0007,True,False
SE029634,normal_returning_login_and_normal_usage,U003692,D004754,S0001,True,False
SE029635,social_engineering_or_malicious_approval,U003692,D004754,S0012,True,False
SE029636,social_engineering_or_malicious_approval,U003692,D004754,S0012,True,False
SE029637,legitimate_first_time_or_infrequent_service_usage,U003692,D004754,S0006,True,False
SE029638,normal_returning_login_and_normal_usage,U003692,D004754,S0006,True,False
