session_id,target_post_login_fraud_flag,ml_score,split_name,ml_predicted_flag
SE020270,0,0.17855477,evaluation,0
SE024239,0,0.18722974,evaluation,0
SE005451,0,0.17546582,evaluation,0
SE020486,1,0.9995834,evaluation,1
SE034676,1,0.9993895,evaluation,1
SE004132,0,0.22406971,evaluation,0
SE036617,0,0.24127479,evaluation,0
SE019117,1,0.99943596,evaluation,1
SE009493,0,0.19612233,evaluation,0
SE010311,0,0.11855095,evaluation,0
SE034256,0,0.26462102,evaluation,0
SE020991,0,0.047435235,evaluation,0
SE004056,0,0.08591498,evaluation,0
SE027363,0,0.20407799,evaluation,0
SE020472,0,0.19811402,evaluation,0
SE001854,1,0.999413,evaluation,1
SE002341,0,0.16871803,evaluation,0
SE038748,0,0.0008527031,evaluation,0
SE019457,0,0.19517982,evaluation,0
SE030644,1,0.99953914,evaluation,1
SE026828,0,0.10530799,evaluation,0
SE002440,0,0.15043199,evaluation,0
SE010628,0,0.11971677,evaluation,0
SE009198,0,0.09915339,evaluation,0
SE013836,0,0.12806623,evaluation,0
SE008636,0,0.14870381,evaluation,0
SE001704,1,0.157896,evaluation,0
SE000966,0,0.18287352,evaluation,0
SE000313,0,0.12330331,evaluation,0
SE007607,1,0.99970347,evaluation,1
SE030652,0,0.07909028,evaluation,0
SE035113,1,0.9995932,evaluation,1
SE001335,0,0.20990817,evaluation,0
SE000612,0,0.16446492,evaluation,0
SE004375,0,0.00047672397,evaluation,0
SE010619,0,0.17317979,evaluation,0
SE019762,0,0.20550103,evaluation,0
SE039341,0,0.0005850485,evaluation,0
SE013980,0,0.15254524,evaluation,0
SE013060,0,0.17389901,evaluation,0
SE039774,0,0.12394558,evaluation,0
SE009629,0,0.26616395,evaluation,0
SE037957,0,0.11678413,evaluation,0
SE012362,0,0.12425743,evaluation,0
SE014028,0,0.113740556,evaluation,0
SE008491,0,0.056701936,evaluation,0
SE031493,1,0.9993112,evaluation,1
SE009274,0,0.06744692,evaluation,0
SE010789,1,0.9995796,evaluation,1
SE005310,0,0.42341807,evaluation,0
SE007137,0,0.14489578,evaluation,0
SE008639,0,0.16954827,evaluation,0
SE033987,0,0.00090369175,evaluation,0
SE007188,0,0.22416568,evaluation,0
SE015354,0,0.21363671,evaluation,0
SE031967,0,0.13991363,evaluation,0
SE031733,0,0.22271967,evaluation,0
SE036619,1,0.9994962,evaluation,1
SE021830,0,0.16328642,evaluation,0
SE023173,0,0.20641987,evaluation,0
SE031139,0,0.1679977,evaluation,0
SE003504,0,0.00044437568,evaluation,0
SE022141,0,0.19235349,evaluation,0
SE033701,0,0.00067291886,evaluation,0
SE025797,0,0.17988898,evaluation,0
SE014549,0,0.000571013,evaluation,0
SE025154,1,0.9996117,evaluation,1
SE036393,0,0.1464508,evaluation,0
SE013594,1,0.99934024,evaluation,1
SE022079,0,0.19714203,evaluation,0
SE035197,0,0.1670207,evaluation,0
SE006468,0,0.15283233,evaluation,0
SE032198,1,0.12241151,evaluation,0
SE000133,0,0.0004007929,evaluation,0
SE015858,1,0.9991856,evaluation,1
SE014813,0,0.0005458185,evaluation,0
SE013780,0,0.13885708,evaluation,0
SE039832,0,0.17068118,evaluation,0
SE031910,0,0.10014272,evaluation,0
SE031973,0,0.114634335,evaluation,0
SE022955,0,0.00045102678,evaluation,0
SE031943,0,0.12641531,evaluation,0
SE032640,1,0.9994272,evaluation,1
SE021063,0,0.000466564,evaluation,0
SE006761,0,0.12456527,evaluation,0
SE038062,0,0.000557849,evaluation,0
SE006102,1,0.9995585,evaluation,1
SE034088,0,0.14909284,evaluation,0
SE027966,0,0.22540617,evaluation,0
SE001347,0,0.18580541,evaluation,0
SE010792,0,0.26076993,evaluation,0
SE032631,0,0.13232905,evaluation,0
SE036204,0,0.1631431,evaluation,0
SE013472,0,0.05524086,evaluation,0
SE004756,1,0.30648476,evaluation,0
SE022289,1,0.99968183,evaluation,1
SE023600,0,0.2592339,evaluation,0
SE013059,0,0.20032987,evaluation,0
SE029248,0,0.10498948,evaluation,0
SE029948,0,0.10683133,evaluation,0
SE005521,0,0.18306832,evaluation,0
SE027818,0,0.14633505,evaluation,0
SE019875,0,0.19236667,evaluation,0
SE015769,0,0.0005330307,evaluation,0
SE010761,0,0.21353905,evaluation,0
SE014645,0,0.15666272,evaluation,0
SE007283,0,0.20652877,evaluation,0
SE013352,0,0.0880251,evaluation,0
SE007038,0,0.09597263,evaluation,0
SE010975,0,0.16874048,evaluation,0
SE021345,0,0.19730993,evaluation,0
SE016281,0,0.15933418,evaluation,0
SE018297,1,0.9990815,evaluation,1
SE031513,0,0.16483241,evaluation,0
SE026098,0,0.20119248,evaluation,0
SE039958,0,0.11944605,evaluation,0
SE022075,1,0.99948186,evaluation,1
SE019213,0,0.00030905177,evaluation,0
SE026165,1,0.073144406,evaluation,0
SE035594,1,0.9996032,evaluation,1
SE004995,0,0.21549618,evaluation,0
SE027692,0,0.09016582,evaluation,0
SE013817,0,0.2025603,evaluation,0
SE006545,0,0.023905013,evaluation,0
SE040026,0,0.103381984,evaluation,0
SE009030,1,0.9994727,evaluation,1
SE024791,0,0.135983,evaluation,0
SE004920,0,0.16551933,evaluation,0
SE014279,0,0.30079702,evaluation,0
SE007184,0,0.2396279,evaluation,0
SE004460,0,0.001960232,evaluation,0
SE006936,0,0.23658155,evaluation,0
SE035542,0,0.14206877,evaluation,0
SE036145,1,0.99971837,evaluation,1
SE005647,1,0.9995782,evaluation,1
SE012956,0,0.113194756,evaluation,0
SE037151,0,0.036275886,evaluation,0
SE036017,1,0.99980074,evaluation,1
SE010896,0,0.0008771439,evaluation,0
SE038382,0,0.15235586,evaluation,0
SE034047,0,0.053594586,evaluation,0
SE017994,0,0.15293603,evaluation,0
SE004401,0,0.16183867,evaluation,0
SE020967,1,0.13487981,evaluation,0
SE019531,0,0.24593763,evaluation,0
SE022145,0,0.17737345,evaluation,0
SE039004,0,0.0003188976,evaluation,0
SE021635,0,0.21794747,evaluation,0
SE025787,0,0.08676096,evaluation,0
SE037789,0,0.2339928,evaluation,0
SE013487,0,0.083774365,evaluation,0
SE003833,0,0.1639769,evaluation,0
SE019505,0,0.11612369,evaluation,0
SE017399,0,0.2056982,evaluation,0
SE003330,0,0.18294626,evaluation,0
SE031100,0,0.070965484,evaluation,0
SE024984,0,0.20533246,evaluation,0
SE015170,0,0.17367135,evaluation,0
SE036454,0,0.18658477,evaluation,0
SE033737,0,0.00038256208,evaluation,0
SE003854,0,0.20715955,evaluation,0
SE004764,0,0.16179538,evaluation,0
SE021496,0,0.22577041,evaluation,0
SE014145,0,0.12747788,evaluation,0
SE022032,1,0.9990687,evaluation,1
SE008960,0,0.29455477,evaluation,0
SE008130,1,0.9996207,evaluation,1
SE014111,0,0.00044527164,evaluation,0
SE017901,1,0.99971324,evaluation,1
SE028141,0,0.15531242,evaluation,0
SE033110,0,0.15121982,evaluation,0
SE006155,0,0.12504561,evaluation,0
SE008284,0,0.13585299,evaluation,0
SE027591,0,0.054218303,evaluation,0
SE010914,0,0.06784491,evaluation,0
SE003507,0,0.044278983,evaluation,0
SE039441,0,0.13351221,evaluation,0
SE022797,1,0.99960643,evaluation,1
SE031105,0,0.20795085,evaluation,0
SE010718,0,0.2401365,evaluation,0
SE016824,0,0.16751102,evaluation,0
SE002451,1,0.9994837,evaluation,1
SE008661,0,0.11372541,evaluation,0
SE038226,0,0.12004463,evaluation,0
SE001868,0,0.25238928,evaluation,0
SE013708,0,0.060897894,evaluation,0
SE007658,0,0.12031069,evaluation,0
SE028837,0,0.14610344,evaluation,0
SE000278,0,0.21047911,evaluation,0
SE001671,0,0.18904716,evaluation,0
SE022043,0,0.12924694,evaluation,0
SE035139,0,0.22270808,evaluation,0
SE037436,0,0.15815085,evaluation,0
SE027599,0,0.24360776,evaluation,0
SE026216,0,0.13025787,evaluation,0
SE007228,0,0.00062853564,evaluation,0
SE006552,0,0.0004987151,evaluation,0
SE002050,0,0.0011049644,evaluation,0
SE032240,0,0.14873025,evaluation,0
SE016810,0,0.21018341,evaluation,0
SE015626,0,0.073006146,evaluation,0
SE037652,0,0.10146549,evaluation,0
SE032009,0,0.11168625,evaluation,0
SE031526,0,0.08724193,evaluation,0
SE022633,1,0.9997185,evaluation,1
SE019569,0,0.16806054,evaluation,0
SE031971,0,0.15625736,evaluation,0
SE017682,0,0.0007151919,evaluation,0
SE034552,0,0.16671135,evaluation,0
SE037839,0,0.1473584,evaluation,0
SE035249,0,0.14030164,evaluation,0
SE004459,0,0.050395526,evaluation,0
SE000365,0,0.1707924,evaluation,0
SE037503,0,0.00073949574,evaluation,0
SE006282,0,0.18555658,evaluation,0
SE000079,0,0.18815021,evaluation,0
SE029733,0,0.12339795,evaluation,0
SE000832,0,0.18277335,evaluation,0
SE019470,0,0.15780346,evaluation,0
SE023443,0,0.17176591,evaluation,0
SE009225,0,0.22936954,evaluation,0
SE030951,0,0.10187469,evaluation,0
SE022335,0,0.11653051,evaluation,0
SE001115,0,0.18093918,evaluation,0
SE024502,0,0.09749289,evaluation,0
SE013410,0,0.13342276,evaluation,0
SE021282,0,0.12814054,evaluation,0
SE010307,1,0.99951243,evaluation,1
SE004823,0,0.15898849,evaluation,0
SE004712,0,0.14319423,evaluation,0
SE005244,0,0.15645784,evaluation,0
SE035728,1,0.9995914,evaluation,1
SE037266,1,0.9995485,evaluation,1
SE014141,0,0.16811775,evaluation,0
SE003667,0,0.19023319,evaluation,0
SE014250,1,0.99962616,evaluation,1
SE029294,1,0.99969006,evaluation,1
SE011048,0,0.18973528,evaluation,0
SE037735,0,0.13204564,evaluation,0
SE022382,0,0.1498803,evaluation,0
SE009614,0,0.23714769,evaluation,0
SE028091,1,0.9997104,evaluation,1
SE018719,0,0.16522546,evaluation,0
SE021636,0,0.24334827,evaluation,0
SE003474,1,0.99909997,evaluation,1
SE015199,0,0.18320544,evaluation,0
SE037124,0,0.14813742,evaluation,0
SE019879,0,0.1924329,evaluation,0
SE021811,1,0.9996767,evaluation,1
SE039859,0,0.11955887,evaluation,0
SE027537,1,0.19618468,evaluation,0
SE025174,0,0.15933107,evaluation,0
SE020201,1,0.99975044,evaluation,1
SE004479,0,0.18465458,evaluation,0
SE007623,1,0.16227295,evaluation,0
SE027823,0,0.118107066,evaluation,0
SE005064,0,0.19030285,evaluation,0
SE036838,0,0.1106936,evaluation,0
SE021786,0,0.2554469,evaluation,0
SE016207,1,0.99884546,evaluation,1
SE029373,0,0.22211175,evaluation,0
SE032919,0,0.24316481,evaluation,0
SE019719,0,0.06536125,evaluation,0
SE017024,0,0.20393834,evaluation,0
SE030132,0,0.17951967,evaluation,0
SE002311,0,0.14850701,evaluation,0
SE022115,0,0.12763183,evaluation,0
SE008366,0,0.18484299,evaluation,0
SE023231,1,0.07464512,evaluation,0
SE013450,0,0.00060096063,evaluation,0
SE035307,0,0.14407632,evaluation,0
SE004935,1,0.9994349,evaluation,1
SE027635,0,0.12235626,evaluation,0
SE016256,0,0.0005954076,evaluation,0
SE017013,0,0.08328986,evaluation,0
SE011650,0,0.13833204,evaluation,0
SE025176,0,0.20883785,evaluation,0
SE039231,0,0.0713548,evaluation,0
SE010319,1,0.15515245,evaluation,0
SE035114,0,0.0010029748,evaluation,0
SE009534,0,0.09922055,evaluation,0
SE025573,0,0.112090774,evaluation,0
SE017058,0,0.24288982,evaluation,0
SE010196,0,0.1979582,evaluation,0
SE014892,0,0.1300317,evaluation,0
SE033231,1,0.99973303,evaluation,1
SE018506,0,0.15106562,evaluation,0
SE027019,0,0.112989865,evaluation,0
SE031763,0,0.1175018,evaluation,0
SE027399,0,0.110962816,evaluation,0
SE006804,0,0.17788433,evaluation,0
SE039228,0,0.10754642,evaluation,0
SE019326,0,0.12691244,evaluation,0
SE003604,1,0.99949527,evaluation,1
SE007845,0,0.08148199,evaluation,0
SE034395,1,0.999608,evaluation,1
SE035000,0,0.14115962,evaluation,0
SE019751,0,0.26105717,evaluation,0
SE021844,1,0.9994066,evaluation,1
SE036294,0,0.0008279703,evaluation,0
SE017414,0,0.12914848,evaluation,0
SE003532,0,0.12792207,evaluation,0
SE009806,0,0.1516324,evaluation,0
SE000920,0,0.3115312,evaluation,0
SE026827,0,0.07640164,evaluation,0
SE015379,0,0.14285193,evaluation,0
SE019094,0,0.0015612482,evaluation,0
SE014822,0,0.15123677,evaluation,0
SE020976,0,0.098785974,evaluation,0
SE004662,1,0.99948347,evaluation,1
SE018514,0,0.33597705,evaluation,0
SE002547,0,0.2233605,evaluation,0
SE035088,0,0.14346832,evaluation,0
SE030546,0,0.11896857,evaluation,0
SE015046,0,0.098316744,evaluation,0
SE036594,0,0.24052885,evaluation,0
SE018992,0,0.00115095,evaluation,0
SE020035,0,0.14516082,evaluation,0
SE028519,0,0.102420814,evaluation,0
SE029715,0,0.0698481,evaluation,0
SE021572,0,0.0005502766,evaluation,0
SE004532,0,0.1194516,evaluation,0
SE016743,1,0.99970275,evaluation,1
SE011851,0,0.13512322,evaluation,0
SE011190,1,0.13201915,evaluation,0
SE028021,0,0.23133557,evaluation,0
SE017394,1,0.9995409,evaluation,1
SE034839,0,0.22493319,evaluation,0
SE009294,0,0.057928875,evaluation,0
SE026063,0,0.16844739,evaluation,0
SE008819,0,0.1952572,evaluation,0
SE010357,0,0.14286643,evaluation,0
SE015888,0,0.13164917,evaluation,0
SE007114,0,0.21855901,evaluation,0
SE023492,0,0.13412428,evaluation,0
SE020349,0,0.13763519,evaluation,0
SE023709,0,0.000839182,evaluation,0
SE009535,0,0.10479992,evaluation,0
SE013742,1,0.9997509,evaluation,1
SE033842,0,0.25942987,evaluation,0
SE023147,0,0.12773912,evaluation,0
SE008665,1,0.9996418,evaluation,1
SE007893,0,0.10186456,evaluation,0
SE022706,0,0.11565662,evaluation,0
SE000660,0,0.24339631,evaluation,0
SE032985,1,0.9997023,evaluation,1
SE007134,0,0.14277552,evaluation,0
SE009126,0,0.1762013,evaluation,0
SE026931,0,0.0008982641,evaluation,0
SE032538,1,0.9994916,evaluation,1
SE036528,0,0.12338502,evaluation,0
SE029546,0,0.10354945,evaluation,0
SE024496,0,0.064359635,evaluation,0
SE037140,0,0.19653364,evaluation,0
SE033369,0,0.127506,evaluation,0
SE037579,0,0.11022189,evaluation,0
SE028429,0,0.2039844,evaluation,0
SE005326,1,0.99981755,evaluation,1
SE007101,0,0.04088028,evaluation,0
SE036087,0,0.1886999,evaluation,0
SE020070,0,0.12544294,evaluation,0
SE014875,0,0.1338325,evaluation,0
SE032365,0,0.13497369,evaluation,0
SE014414,0,0.10735856,evaluation,0
SE006827,0,0.15902534,evaluation,0
SE026849,0,0.13805793,evaluation,0
SE017551,0,0.05975041,evaluation,0
SE027816,0,0.12711029,evaluation,0
SE031152,1,0.99947125,evaluation,1
SE020838,0,0.108821794,evaluation,0
SE037059,0,0.11696909,evaluation,0
SE007371,0,0.1607059,evaluation,0
SE007433,0,0.12396312,evaluation,0
SE039613,0,0.0704473,evaluation,0
SE024706,1,0.9990577,evaluation,1
SE029452,0,0.19775093,evaluation,0
SE038391,0,0.2052364,evaluation,0
SE020511,0,0.114991605,evaluation,0
SE024917,0,0.15399934,evaluation,0
SE000094,0,0.072272986,evaluation,0
SE035112,0,0.13863549,evaluation,0
SE036377,0,0.14463568,evaluation,0
SE038056,0,0.13385688,evaluation,0
SE019166,0,0.1752485,evaluation,0
SE003343,1,0.9994537,evaluation,1
SE008465,0,0.15188628,evaluation,0
SE002932,0,0.0010601362,evaluation,0
SE015049,0,0.21068901,evaluation,0
SE017846,1,0.9991522,evaluation,1
SE030476,0,0.17485565,evaluation,0
SE009050,0,0.13960634,evaluation,0
SE012588,0,0.24255687,evaluation,0
SE019980,1,0.04665073,evaluation,0
SE030793,0,0.12412155,evaluation,0
SE028574,0,0.1572204,evaluation,0
SE007306,0,0.17962539,evaluation,0
SE006628,0,0.08446854,evaluation,0
SE007391,0,0.17502324,evaluation,0
SE018255,0,0.11148867,evaluation,0
SE033216,0,0.1938883,evaluation,0
SE019233,1,0.99939656,evaluation,1
SE015002,0,0.15511788,evaluation,0
SE001731,1,0.9992545,evaluation,1
SE003003,0,0.1408947,evaluation,0
SE029001,0,0.15958922,evaluation,0
SE038662,0,0.15072685,evaluation,0
SE018457,0,0.19369157,evaluation,0
SE007239,0,0.15146823,evaluation,0
SE000789,0,0.14879186,evaluation,0
SE003358,0,0.00046511306,evaluation,0
SE008246,1,0.2161283,evaluation,0
SE017603,1,0.99952793,evaluation,1
SE031512,1,0.9995142,evaluation,1
SE036026,0,0.10532471,evaluation,0
SE018418,0,0.19037747,evaluation,0
SE035888,0,0.15414292,evaluation,0
SE010675,0,0.2114808,evaluation,0
SE019419,0,0.14833164,evaluation,0
SE032242,0,0.14864467,evaluation,0
SE006148,0,0.1225712,evaluation,0
SE025907,1,0.07180241,evaluation,0
SE024573,0,0.07906259,evaluation,0
SE016383,0,0.15749826,evaluation,0
SE008561,0,0.18524753,evaluation,0
SE031309,1,0.99957174,evaluation,1
SE015547,0,0.13726282,evaluation,0
SE012551,0,0.15110943,evaluation,0
SE012697,1,0.99759173,evaluation,1
SE013941,0,0.12730518,evaluation,0
SE024197,0,0.1144476,evaluation,0
SE009444,0,0.124509275,evaluation,0
SE030175,0,0.1658151,evaluation,0
SE025740,0,0.16375063,evaluation,0
SE033699,0,0.2826571,evaluation,0
SE029105,0,0.064274296,evaluation,0
SE039553,0,0.06934701,evaluation,0
SE014455,0,0.09493259,evaluation,0
SE008204,0,0.13530749,evaluation,0
SE008597,0,0.09079837,evaluation,0
SE008618,0,0.28384447,evaluation,0
SE002345,0,0.16220419,evaluation,0
SE026395,0,0.08132579,evaluation,0
SE039225,1,0.9989568,evaluation,1
SE014614,0,0.21244775,evaluation,0
SE005866,1,0.9992466,evaluation,1
SE016898,0,0.00039682497,evaluation,0
SE026240,0,0.18776602,evaluation,0
SE018939,0,0.14339754,evaluation,0
SE024548,0,0.16532503,evaluation,0
SE009369,0,0.0003412337,evaluation,0
SE029996,1,0.9995085,evaluation,1
SE016540,0,0.18795456,evaluation,0
SE024232,0,0.2533729,evaluation,0
SE012833,0,0.10609903,evaluation,0
SE037184,0,0.16477838,evaluation,0
SE036933,0,0.20334935,evaluation,0
SE026679,0,0.17460501,evaluation,0
SE009803,1,0.9996172,evaluation,1
SE004551,0,0.13569267,evaluation,0
SE004308,0,0.18204053,evaluation,0
SE001732,0,0.16983978,evaluation,0
SE012713,0,0.2324779,evaluation,0
SE012485,0,0.23421733,evaluation,0
SE023615,0,0.25876972,evaluation,0
SE028015,1,0.99964213,evaluation,1
SE028570,0,0.18858917,evaluation,0
SE038000,0,0.0005331425,evaluation,0
SE039481,0,0.21975861,evaluation,0
SE019231,0,0.18762992,evaluation,0
SE008643,0,0.15277444,evaluation,0
SE023083,0,0.15763366,evaluation,0
SE027250,1,0.99949753,evaluation,1
SE018251,0,0.17806931,evaluation,0
SE000570,0,0.13447975,evaluation,0
SE011662,0,0.19565353,evaluation,0
SE000135,0,0.14256747,evaluation,0
SE023263,0,0.16330396,evaluation,0
SE019313,0,0.2332655,evaluation,0
SE021280,0,0.117087245,evaluation,0
SE012933,0,0.11642361,evaluation,0
SE027372,0,0.12403058,evaluation,0
SE009540,0,0.12908643,evaluation,0
SE011539,1,0.99958426,evaluation,1
SE031273,0,0.15583147,evaluation,0
SE025852,1,0.9995296,evaluation,1
SE012546,0,0.00088617596,evaluation,0
SE037857,0,0.16941342,evaluation,0
SE019890,0,0.0005261653,evaluation,0
SE026968,0,0.115475684,evaluation,0
SE033829,0,0.047211915,evaluation,0
SE021404,0,0.09407022,evaluation,0
SE005718,0,0.139151,evaluation,0
SE000422,0,0.00047152126,evaluation,0
SE020480,0,0.11949404,evaluation,0
SE025649,0,0.13373959,evaluation,0
SE005465,1,0.9990833,evaluation,1
SE021737,1,0.9996921,evaluation,1
SE031080,0,0.066920355,evaluation,0
SE010806,1,0.99958724,evaluation,1
SE008911,0,0.097791456,evaluation,0
SE036422,0,0.13074963,evaluation,0
SE033605,0,0.18988228,evaluation,0
SE021545,0,0.086079575,evaluation,0
SE004785,0,0.057165943,evaluation,0
SE035084,1,0.9995227,evaluation,1
SE033685,1,0.9994696,evaluation,1
SE001264,0,0.08333371,evaluation,0
SE023646,1,0.15341002,evaluation,0
SE002173,0,0.08810571,evaluation,0
SE022760,1,0.9996749,evaluation,1
SE004266,0,0.033926208,evaluation,0
SE023495,0,0.117489636,evaluation,0
SE038701,0,0.12515217,evaluation,0
SE017608,1,0.9995048,evaluation,1
SE020648,1,0.9997048,evaluation,1
SE023189,0,0.2250912,evaluation,0
SE006480,0,0.19626977,evaluation,0
SE025604,0,0.14864531,evaluation,0
SE009765,1,0.9993057,evaluation,1
SE016704,0,0.21297678,evaluation,0
SE016899,0,0.19415694,evaluation,0
SE010185,0,0.13513185,evaluation,0
SE010767,0,0.00040520975,evaluation,0
SE002858,0,0.09739566,evaluation,0
SE039482,0,0.00048042153,evaluation,0
SE010464,0,0.17179783,evaluation,0
SE032202,0,0.1741977,evaluation,0
SE026888,0,0.1539242,evaluation,0
SE034727,0,0.2411147,evaluation,0
SE009135,0,0.117586,evaluation,0
SE027306,0,0.00080348435,evaluation,0
SE036543,0,0.17935207,evaluation,0
SE009220,0,0.11791955,evaluation,0
SE003761,0,0.10538574,evaluation,0
SE018691,0,0.10452902,evaluation,0
SE013722,0,0.2562399,evaluation,0
SE019630,0,0.28616127,evaluation,0
SE031532,0,0.16670902,evaluation,0
SE014211,0,0.1429612,evaluation,0
SE037863,0,0.15500611,evaluation,0
SE002003,0,0.000335916,evaluation,0
SE022816,1,0.1878221,evaluation,0
SE006699,1,0.99940276,evaluation,1
SE010036,0,0.20219408,evaluation,0
SE003508,0,0.274775,evaluation,0
SE009386,1,0.19965088,evaluation,0
SE033357,0,0.14994442,evaluation,0
SE011838,0,0.15126343,evaluation,0
SE022183,0,0.18655702,evaluation,0
SE001249,0,0.18546803,evaluation,0
SE017717,0,0.097652376,evaluation,0
SE017266,1,0.99929154,evaluation,1
SE028293,0,0.00029229408,evaluation,0
SE017002,0,0.00058759225,evaluation,0
SE037324,0,0.16177975,evaluation,0
SE011161,0,0.1477411,evaluation,0
SE004669,0,0.15348217,evaluation,0
SE027516,0,0.17711464,evaluation,0
SE026551,0,0.00040272952,evaluation,0
SE029988,0,0.133291,evaluation,0
SE004870,1,0.9996141,evaluation,1
SE020773,0,0.15887837,evaluation,0
SE001305,0,0.2695846,evaluation,0
SE036350,0,0.18969563,evaluation,0
SE037616,1,0.20621909,evaluation,0
SE011135,0,0.17740138,evaluation,0
SE015330,0,0.15863156,evaluation,0
SE010402,0,0.00072362553,evaluation,0
SE034469,0,0.16971119,evaluation,0
SE032457,0,0.163548,evaluation,0
SE001260,0,0.25235584,evaluation,0
SE031054,0,0.21245153,evaluation,0
SE020674,0,0.09940932,evaluation,0
SE031391,0,0.079098545,evaluation,0
SE017290,0,0.13011876,evaluation,0
SE014224,0,0.13452473,evaluation,0
SE025909,0,0.08961965,evaluation,0
SE005862,0,0.00077461597,evaluation,0
SE001532,1,0.99923337,evaluation,1
SE030950,0,0.13142467,evaluation,0
SE016830,0,0.13881977,evaluation,0
SE020402,0,0.13759868,evaluation,0
SE017438,0,0.13140456,evaluation,0
SE017150,0,0.20139079,evaluation,0
SE003723,0,0.21256135,evaluation,0
SE019244,0,0.12509507,evaluation,0
SE029582,1,0.10917673,evaluation,0
SE019033,0,0.10169214,evaluation,0
SE037352,0,0.14937878,evaluation,0
SE021978,0,0.0008690593,evaluation,0
SE025270,0,0.1272114,evaluation,0
SE006456,1,0.999602,evaluation,1
SE000597,0,0.12329475,evaluation,0
SE034003,1,0.9995782,evaluation,1
SE031857,0,0.0925296,evaluation,0
SE033429,0,0.19031042,evaluation,0
SE029670,0,0.117518395,evaluation,0
SE014519,0,0.16902548,evaluation,0
SE002182,0,0.0005754568,evaluation,0
SE035465,0,0.18921006,evaluation,0
SE018628,0,0.30744693,evaluation,0
SE028135,1,0.9995184,evaluation,1
SE000979,0,0.14029594,evaluation,0
SE029456,0,0.2157133,evaluation,0
SE026765,0,0.1334001,evaluation,0
SE032671,0,0.0010691166,evaluation,0
SE031749,0,0.16508177,evaluation,0
SE035034,0,0.1762645,evaluation,0
SE015232,1,0.9991773,evaluation,1
SE033834,0,0.20851648,evaluation,0
SE035328,0,0.1717093,evaluation,0
SE016047,0,0.11253994,evaluation,0
SE039717,0,0.065132864,evaluation,0
SE007929,0,0.17533042,evaluation,0
SE011340,0,0.11060981,evaluation,0
SE023746,0,0.066967934,evaluation,0
SE001630,0,0.16180733,evaluation,0
SE028713,0,0.22354227,evaluation,0
SE036203,1,0.9995988,evaluation,1
SE029580,0,0.19279137,evaluation,0
SE017089,0,0.0005417593,evaluation,0
SE016132,0,0.044188038,evaluation,0
SE000768,0,0.15646864,evaluation,0
SE028678,0,0.15132305,evaluation,0
SE009127,0,0.117510945,evaluation,0
SE008798,0,0.12663242,evaluation,0
SE035101,0,0.14856061,evaluation,0
SE039486,0,0.1305438,evaluation,0
SE002201,1,0.9996606,evaluation,1
SE030646,0,0.034979824,evaluation,0
SE012462,0,0.17440288,evaluation,0
SE022609,0,0.17120352,evaluation,0
SE033870,1,0.13384797,evaluation,0
SE034605,0,0.16699117,evaluation,0
SE027329,0,0.20167324,evaluation,0
SE013036,1,0.9995085,evaluation,1
SE028439,0,0.09555316,evaluation,0
SE012249,0,0.0007344689,evaluation,0
SE012122,0,0.15318154,evaluation,0
SE029388,1,0.9995449,evaluation,1
SE026142,0,0.19710328,evaluation,0
SE030580,0,0.000616469,evaluation,0
SE005445,0,0.13037118,evaluation,0
SE007988,0,0.15308926,evaluation,0
SE000791,1,0.18633239,evaluation,0
SE031337,0,0.00096652773,evaluation,0
SE020213,0,0.0003701146,evaluation,0
SE013127,0,0.1956608,evaluation,0
SE000274,0,0.1814245,evaluation,0
SE033950,1,0.99752516,evaluation,1
SE000607,0,0.20023794,evaluation,0
SE001255,0,0.15924144,evaluation,0
SE016524,0,0.15898529,evaluation,0
SE021937,0,0.17130035,evaluation,0
SE031800,0,0.15700313,evaluation,0
SE035315,1,0.99957556,evaluation,1
SE038321,0,0.0006879629,evaluation,0
SE018694,0,0.06459614,evaluation,0
SE013458,0,0.18539302,evaluation,0
SE001554,0,0.2030708,evaluation,0
SE010099,0,0.21450597,evaluation,0
SE030188,0,0.10769863,evaluation,0
SE001330,1,0.13308752,evaluation,0
SE030880,0,0.22709186,evaluation,0
SE018849,0,0.17903838,evaluation,0
SE004135,0,0.22891091,evaluation,0
SE016230,0,0.0006834278,evaluation,0
SE021677,0,0.21684812,evaluation,0
SE017674,1,0.99815434,evaluation,1
SE031331,1,0.9993567,evaluation,1
SE008560,0,0.18108672,evaluation,0
SE034178,0,0.21318291,evaluation,0
SE022168,0,0.22490357,evaluation,0
SE015023,0,0.18824556,evaluation,0
SE006535,0,0.2348938,evaluation,0
SE008410,1,0.1072118,evaluation,0
SE023364,0,0.07118248,evaluation,0
SE037013,0,0.104305014,evaluation,0
SE030156,0,0.21235722,evaluation,0
SE000002,0,0.07512112,evaluation,0
SE016855,0,0.16862272,evaluation,0
SE023079,0,0.22251421,evaluation,0
SE036784,1,0.9996126,evaluation,1
SE019416,0,0.17300472,evaluation,0
SE036867,0,0.13009447,evaluation,0
SE025743,0,0.16768134,evaluation,0
SE020719,1,0.9993569,evaluation,1
SE016683,0,0.19523305,evaluation,0
SE018675,0,0.18508804,evaluation,0
SE027060,0,0.11667786,evaluation,0
SE003901,0,0.15753308,evaluation,0
SE032954,0,0.18526004,evaluation,0
SE014626,0,0.18682523,evaluation,0
SE027478,0,0.13674769,evaluation,0
SE010296,0,0.17850181,evaluation,0
SE000873,0,0.15837844,evaluation,0
